ID,Tahun,Nama_Negara,Wilayah,Jenis_Tanaman,Total_Curah_Hujan_mm,Emisi_CO2_JT_Ton,Hasil_Panen_Ton_per_HA,Kejadian_Cuaca_Ekstrim,Akses_Irigasi,Penggunaan_Pestisida_KG_per_HA,Penggunaan_Pupuk_KG_per_HA,Indeks_Kesehatan_Tanah,Strategi_Adaptasi,Suhu_Rata_Rata_C
4169,1991,Canada,Ontario,Wheat,2160.85,11.48,1.4,9,13.04,33.34,59.21,71.63,Rotasi Tanaman,0.96
5108,1991,Canada,Ontario,,1003.25,17.5,2.421,10,91.71,26.09,19.86,57.02,Manajemen Air,-4.39
4050,1991,Canada,Prairies,Barley,2063.95,24.73,2.8800000000000003,3,86.88,25.55,14.87,56.69,Tanaman Tahan Kekeringan,32.79
4365,1991,Canada,Prairies,Coffee,1822.85,18.59,1.998,3,46.95,40.86,24.16,71.47,Tanpa Adaptasi,-1.24
2548,1991,Canada,Prairies,Fruits,1762.84,26.07,0.747,6,49.99,23.36,68.04,76.83,Manajemen Air,26.83
5477,1991,Canada,Prairies,Fruits,805.69,26.83,0.7200000000000001,5,38.64,49.19,89.1,64.11,Manajemen Air,26.77
6069,1991,Canada,Prairies,Fruits,1248.86,6.55,3.59,6,76.42,47.22,89.76,58.6,Tanpa Adaptasi,27.31
4011,1991,Canada,Prairies,Rice,2406.71,2.9,0.85,1,,45.54,40.03,33.86,Rotasi Tanaman,21.99
960,1991,Canada,Prairies,Soybeans,430.98,12.11,1.827,9,53.3,25.72,3.72,45.93,Tanaman Tahan Kekeringan,28.35
2946,1991,Canada,Prairies,Soybeans,464.27,15.8,1.827,9,96.31,31.41,63.97,99.71,Tanaman Tahan Kekeringan,18.46
6198,1991,Canada,Prairies,Wheat,2935.67,8.63,1.97,10,40.96,46.47,30.64,75.69,Tanaman Tahan Kekeringan,6.71
7453,1991,Canada,Prairies,Wheat,649.92,12.79,1.96,7,65.35,12.39,15.2,76.74,Manajemen Air,10.67
2560,1991,Canada,Quebec,Corn,1126.24,6.7,3.59,4,79.67,6.93,13.71,44.94,Tanpa Adaptasi,29.92
1754,1991,Canada,Quebec,Soybeans,1892.77,25.54,2.088,6,72.08,16.45,79.76,72.1,Pertanian Organik,18.27
3904,1991,Canada,Quebec,,540.28,11.55,2.6,2,43.43,32.44,32.96,32.17,Rotasi Tanaman,23.84
3360,1992,Canada,'British Columbia',Corn,2854.65,8.22,1.31,6,,20.93,31.33,50.96,Manajemen Air,7.32
7721,1992,Canada,'British Columbia',Cotton,1466.94,24.03,2.313,8,71.55,3.72,92.69,57.07,Rotasi Tanaman,5.4
7136,1992,Canada,'British Columbia',Rice,2467.47,5.0,1.36,1,51.79,46.65,21.2,73.35,Pertanian Organik,-1.95
6663,1992,Canada,'British Columbia',Vegetables,2355.41,20.82,1.197,8,34.7,33.59,36.07,74.77,Tanpa Adaptasi,-3.7
5942,1992,Canada,'British Columbia',Wheat,773.86,2.94,4.28,8,,41.59,28.53,37.63,Tanaman Tahan Kekeringan,13.79
1611,1992,Canada,Ontario,Barley,1165.41,7.21,0.95,10,74.92,29.89,91.52,45.66,Rotasi Tanaman,-1.8
3116,1992,Canada,Ontario,Fruits,785.46,14.46,2.97,0,34.38,48.63,46.1,60.29,Tanpa Adaptasi,6.14
3437,1992,Canada,Ontario,Fruits,219.57,9.16,1.386,4,72.18,25.73,58.48,47.13,Rotasi Tanaman,5.18
5273,1992,Canada,Ontario,Soybeans,2438.24,23.04,2.286,9,91.29,46.74,18.08,95.8,Tanaman Tahan Kekeringan,24.53
4373,1992,Canada,Ontario,Vegetables,2441.98,2.15,3.97,0,88.52,47.47,78.81,50.25,Pertanian Organik,25.71
7639,1992,Canada,Ontario,Vegetables,262.56,16.62,1.494,6,72.78,20.92,21.23,78.22,Pertanian Organik,14.55
4363,1992,Canada,Ontario,Wheat,2146.78,26.74,3.321,4,93.74,49.31,62.37,53.45,Tanaman Tahan Kekeringan,24.32
3686,1992,Canada,Ontario,,253.98,26.64,1.593,4,82.15,37.41,13.59,49.03,Manajemen Air,26.86
3325,1992,Canada,Prairies,Rice,1117.0,27.39,0.675,7,98.43,39.97,88.05,84.17,Manajemen Air,-2.98
5560,1992,Canada,Prairies,Vegetables,1055.12,26.3,0.738,8,73.53,29.82,85.39,84.01,Rotasi Tanaman,6.75
2243,1992,Canada,Prairies,Wheat,881.21,15.9,2.547,6,78.83,46.71,75.64,79.39,Rotasi Tanaman,3.29
3671,1992,Canada,Prairies,Wheat,1021.58,18.34,1.242,2,17.03,35.39,93.24,64.24,Tanpa Adaptasi,29.66
4891,1992,Canada,Prairies,Wheat,,21.06,2.493,6,43.3,40.21,44.31,74.01,Tanaman Tahan Kekeringan,33.98
7968,1992,Canada,Prairies,Wheat,1909.28,22.7,4.122,9,94.66,0.66,52.7,99.09,Manajemen Air,16.38
2677,1992,Canada,Quebec,Rice,684.04,13.46,3.7,9,59.43,46.36,9.59,79.65,Tanpa Adaptasi,28.03
7184,1992,Canada,Quebec,Sugarcane,1945.3,14.37,3.13,6,52.24,35.28,77.08,69.99,Rotasi Tanaman,10.05
2343,1993,Canada,'British Columbia',Barley,2384.94,17.98,3.492,6,37.15,25.07,48.63,80.26,Rotasi Tanaman,20.37
4549,1993,Canada,'British Columbia',Barley,2238.43,10.55,4.53,10,82.53,25.7,44.93,69.32,Pertanian Organik,18.76
4573,1993,Canada,'British Columbia',Fruits,2134.81,9.89,2.77,9,74.27,37.37,87.11,32.13,Tanpa Adaptasi,27.02
6614,1993,Canada,'British Columbia',,1233.98,26.42,2.574,3,25.28,3.33,43.22,87.13,Pertanian Organik,-4.51
729,1993,Canada,Ontario,Coffee,1221.99,25.84,1.566,9,17.49,6.3,48.22,73.78,Tanaman Tahan Kekeringan,20.56
5655,1993,Canada,Ontario,Cotton,,24.31,2.682,2,14.52,13.12,67.8,42.53,Tanaman Tahan Kekeringan,26.39
6319,1993,Canada,Ontario,Soybeans,546.2,27.92,1.737,3,20.94,40.5,28.52,66.71,Tanaman Tahan Kekeringan,-0.98
7700,1993,Canada,Ontario,Soybeans,925.95,19.57,2.061,2,80.26,49.41,7.41,91.37,Rotasi Tanaman,1.42
2526,1993,Canada,Ontario,Sugarcane,2753.38,15.59,0.936,1,82.97,29.9,20.67,78.98,Tanpa Adaptasi,0.99
52,1993,Canada,Ontario,Wheat,1284.71,3.84,2.55,2,14.72,35.01,58.23,88.0,Pertanian Organik,20.17
890,1993,Canada,Prairies,Barley,2547.26,9.15,0.84,10,47.87,47.08,11.01,53.51,Pertanian Organik,23.48
5722,1993,Canada,Prairies,Cotton,704.33,7.69,1.97,2,71.64,16.64,99.0,77.15,Tanpa Adaptasi,17.25
7694,1993,Canada,Prairies,Rice,2283.86,26.47,3.087,9,73.87,1.5,33.99,45.87,Tanaman Tahan Kekeringan,24.67
4652,1993,Canada,Prairies,Sugarcane,854.51,23.42,1.818,9,64.89,39.54,48.17,57.16,Tanaman Tahan Kekeringan,12.7
6118,1993,Canada,Prairies,Sugarcane,2349.11,0.59,3.37,7,14.36,46.75,86.45,73.58,Manajemen Air,28.37
4371,1993,Canada,Prairies,Vegetables,2599.79,28.84,3.681,10,98.47,27.88,56.64,86.66,Manajemen Air,15.95
7852,1993,Canada,Prairies,Vegetables,1851.94,17.86,3.744,3,45.99,11.81,24.08,83.42,Manajemen Air,14.78
2869,1993,Canada,Quebec,Coffee,240.69,23.92,3.0690000000000004,8,32.48,18.63,24.99,92.17,Manajemen Air,10.29
4703,1993,Canada,Quebec,Corn,1900.58,20.24,1.845,6,59.38,28.72,67.55,33.3,Tanaman Tahan Kekeringan,20.86
5107,1993,Canada,Quebec,Corn,2496.4,23.83,2.043,6,52.47,24.65,77.67,73.06,Rotasi Tanaman,20.84
5080,1993,Canada,Quebec,Fruits,326.46,7.58,0.864,8,29.88,5.4,52.94,51.37,Tanpa Adaptasi,34.62
6348,1993,Canada,Quebec,Soybeans,2228.6,0.93,3.24,6,93.79,39.44,72.6,81.79,Tanpa Adaptasi,24.27
5916,1994,Canada,'British Columbia',Coffee,1618.91,4.47,1.32,6,37.87,7.64,49.37,75.39,Manajemen Air,25.02
6608,1994,Canada,'British Columbia',Coffee,2492.45,14.82,3.13,1,83.55,47.22,36.6,34.84,Tanaman Tahan Kekeringan,13.76
2225,1994,Canada,'British Columbia',Corn,1850.55,7.3,2.7,1,38.0,10.34,41.97,77.35,Tanaman Tahan Kekeringan,30.96
4294,1994,Canada,'British Columbia',Corn,1736.04,15.54,2.547,2,20.87,14.84,9.54,85.66,Tanaman Tahan Kekeringan,9.78
5979,1994,Canada,'British Columbia',Cotton,1425.32,12.3,1.3,1,77.76,49.31,86.11,99.2,Manajemen Air,5.17
1100,1994,Canada,'British Columbia',Rice,1487.44,26.03,,8,50.65,44.1,60.78,95.71,Pertanian Organik,30.86
1625,1994,Canada,'British Columbia',Soybeans,2811.23,24.77,2.97,4,,45.2,18.38,37.17,Manajemen Air,24.3
2154,1994,Canada,'British Columbia',Sugarcane,604.9,29.7,4.284,7,12.45,16.22,24.43,90.58,Rotasi Tanaman,14.91
2790,1994,Canada,Ontario,Barley,579.6,0.91,1.08,6,19.64,19.14,68.85,62.66,Tanpa Adaptasi,7.62
7073,1994,Canada,Ontario,Barley,2296.79,2.46,4.63,8,43.9,37.76,87.62,63.03,Rotasi Tanaman,11.95
7816,1994,Canada,Ontario,Barley,771.24,11.88,3.04,8,38.55,11.16,28.09,83.62,Rotasi Tanaman,12.37
5017,1994,Canada,Ontario,Coffee,,26.99,0.954,1,58.11,31.47,56.19,83.8,Pertanian Organik,21.13
7956,1994,Canada,Ontario,Corn,2398.83,24.83,3.402,6,11.38,8.4,35.77,31.53,Rotasi Tanaman,28.47
3031,1994,Canada,Ontario,Rice,2596.45,26.98,3.843,9,96.57,0.23,3.01,37.74,Manajemen Air,16.05
6173,1994,Canada,Ontario,Rice,1556.6,21.11,2.286,2,90.88,38.07,18.63,63.53,Tanpa Adaptasi,33.09
3756,1994,Canada,Ontario,Soybeans,2412.58,17.89,0.639,2,37.13,36.32,67.42,99.85,Tanpa Adaptasi,3.11
3141,1994,Canada,Ontario,Vegetables,2367.3,8.58,2.29,3,94.61,1.88,42.73,49.39,Tanpa Adaptasi,8.25
377,1994,Canada,Prairies,Barley,1025.33,28.6,2.142,10,32.04,1.05,53.41,80.17,Rotasi Tanaman,12.48
3426,1994,Canada,Prairies,Barley,589.57,22.12,3.177,6,74.98,19.92,63.05,42.92,Pertanian Organik,10.16
4947,1994,Canada,Prairies,Barley,553.04,28.94,0.648,0,85.03,15.95,11.2,76.12,Tanpa Adaptasi,5.47
2832,1994,Canada,Prairies,Corn,2919.77,21.62,2.736,0,20.6,37.33,21.62,65.61,Pertanian Organik,23.58
2958,1994,Canada,Prairies,Soybeans,1594.01,3.13,1.74,4,92.38,13.93,0.51,90.23,Pertanian Organik,33.02
5164,1994,Canada,Prairies,Sugarcane,2031.75,17.33,2.475,8,63.22,0.43,58.07,32.67,Tanpa Adaptasi,12.21
6357,1994,Canada,Prairies,Wheat,2367.64,16.92,2.6910000000000003,5,51.27,46.47,5.74,61.7,Tanaman Tahan Kekeringan,27.17
5971,1994,Canada,Quebec,Cotton,1777.71,15.03,2.511,6,78.4,36.1,3.23,43.22,Rotasi Tanaman,33.84
642,1994,Canada,Quebec,Fruits,2056.56,23.25,2.484,9,11.47,7.02,51.07,70.79,Pertanian Organik,27.68
6679,1994,Canada,Quebec,Fruits,871.88,9.27,3.79,7,47.29,35.41,19.48,70.19,Manajemen Air,31.06
7887,1994,Canada,Quebec,Fruits,222.2,20.24,2.736,10,53.25,15.26,68.34,33.58,Tanpa Adaptasi,20.02
1963,1994,Canada,Quebec,Rice,1284.85,14.32,0.65,5,40.56,9.86,31.61,55.92,Pertanian Organik,-4.17
4651,1994,Canada,Quebec,Rice,1343.98,11.21,3.02,0,34.21,15.45,5.63,68.45,Tanpa Adaptasi,30.54
993,1994,Canada,Quebec,Soybeans,269.24,24.78,2.097,5,92.02,28.02,48.28,49.65,Tanpa Adaptasi,11.17
6510,1994,Canada,Quebec,Wheat,1821.22,26.74,3.15,3,55.66,3.08,49.82,47.65,Rotasi Tanaman,30.26
6741,1995,Canada,'British Columbia',Barley,1797.53,11.58,0.65,7,85.2,14.18,65.36,79.02,Manajemen Air,3.14
6598,1995,Canada,'British Columbia',Coffee,2978.33,28.14,2.61,10,52.69,20.13,48.07,76.79,Tanaman Tahan Kekeringan,5.18
2103,1995,Canada,'British Columbia',Corn,1053.61,9.88,1.41,3,33.22,33.45,35.27,50.68,Tanaman Tahan Kekeringan,3.04
3108,1995,Canada,'British Columbia',Cotton,2747.14,11.31,3.91,7,13.69,36.33,13.62,45.49,Tanaman Tahan Kekeringan,34.93
632,1995,Canada,'British Columbia',Rice,1328.92,15.87,0.666,0,64.34,17.78,1.51,40.4,Tanpa Adaptasi,4.16
834,1995,Canada,'British Columbia',Soybeans,887.29,11.0,1.23,0,23.27,47.92,7.53,32.04,Tanaman Tahan Kekeringan,3.5
1973,1995,Canada,'British Columbia',Soybeans,,3.64,2.81,4,94.09,20.84,70.33,87.47,Tanaman Tahan Kekeringan,18.96
5038,1995,Canada,'British Columbia',Sugarcane,1751.57,26.68,1.287,10,39.12,41.87,58.29,84.53,Manajemen Air,20.04
6403,1995,Canada,'British Columbia',Wheat,730.22,6.73,3.13,4,30.42,36.33,74.72,43.35,Manajemen Air,21.62
3462,1995,Canada,'British Columbia',,2437.51,18.35,3.42,9,49.71,49.27,11.56,44.49,Manajemen Air,25.35
3597,1995,Canada,Ontario,Corn,2823.25,22.87,1.323,10,78.27,30.48,34.65,72.6,Tanaman Tahan Kekeringan,-4.93
4066,1995,Canada,Ontario,Corn,2498.98,25.21,4.248,10,48.03,36.14,96.45,40.68,Tanaman Tahan Kekeringan,10.8
2327,1995,Canada,Ontario,Cotton,2908.43,17.04,2.718,8,70.76,43.6,50.34,65.77,Rotasi Tanaman,33.45
7132,1995,Canada,Ontario,Rice,1201.49,6.6,,3,50.89,47.43,15.47,69.18,Tanaman Tahan Kekeringan,5.02
4520,1995,Canada,Ontario,Soybeans,749.44,19.19,2.3040000000000003,2,88.73,45.83,73.35,96.31,Manajemen Air,5.68
4428,1995,Canada,Ontario,Sugarcane,1892.37,25.34,2.16,4,29.66,5.77,39.49,74.79,Tanaman Tahan Kekeringan,23.73
294,1995,Canada,Ontario,Vegetables,489.29,18.98,2.781,7,63.18,7.34,96.46,91.99,Rotasi Tanaman,21.96
220,1995,Canada,Ontario,Wheat,2756.31,10.72,4.32,10,52.27,38.7,51.26,79.3,Rotasi Tanaman,17.7
3713,1995,Canada,Ontario,,1405.44,18.52,1.314,2,47.06,29.93,26.8,47.28,Manajemen Air,6.17
3726,1995,Canada,Prairies,Barley,2776.18,13.13,2.23,2,18.14,3.93,56.6,52.26,Tanpa Adaptasi,3.64
1447,1995,Canada,Prairies,Coffee,2306.04,1.08,1.81,6,36.76,33.52,54.21,51.64,Rotasi Tanaman,2.4
4002,1995,Canada,Prairies,Fruits,2411.64,18.77,3.5010000000000003,1,55.54,22.12,94.99,33.0,Rotasi Tanaman,30.13
5130,1995,Canada,Prairies,Vegetables,2404.16,23.67,3.483,3,86.57,26.04,36.68,58.31,Tanaman Tahan Kekeringan,14.22
478,1995,Canada,Prairies,Wheat,2430.47,24.32,0.927,2,14.71,2.54,8.79,68.32,Rotasi Tanaman,20.36
700,1995,Canada,Quebec,Coffee,274.73,26.45,1.602,3,56.39,8.58,22.96,90.49,Tanaman Tahan Kekeringan,-3.05
2134,1995,Canada,Quebec,Coffee,469.0,26.98,2.871,1,98.27,11.67,88.91,79.2,Manajemen Air,16.99
3867,1995,Canada,Quebec,Coffee,253.26,28.91,1.233,9,51.04,10.38,71.83,82.06,Rotasi Tanaman,7.38
4882,1995,Canada,Quebec,Corn,1836.24,14.01,4.97,4,34.65,13.57,29.42,42.15,Tanaman Tahan Kekeringan,13.36
7798,1995,Canada,Quebec,Cotton,2025.11,19.6,4.338,10,35.12,21.71,82.16,85.71,Tanpa Adaptasi,16.52
6866,1995,Canada,Quebec,Fruits,2376.88,27.77,1.566,2,92.92,49.64,83.09,38.69,Pertanian Organik,19.95
7334,1995,Canada,Quebec,Fruits,1398.41,8.27,1.81,8,34.37,10.49,19.25,30.7,Tanpa Adaptasi,-1.6
2671,1995,Canada,Quebec,Vegetables,985.16,21.96,0.522,6,26.57,27.83,5.19,76.9,Tanaman Tahan Kekeringan,1.0
7373,1996,Canada,'British Columbia',Barley,242.17,19.77,3.3480000000000003,6,22.31,24.16,49.64,64.22,Tanaman Tahan Kekeringan,15.42
1210,1996,Canada,'British Columbia',Coffee,1894.05,5.75,1.66,3,90.22,23.43,40.1,53.77,Pertanian Organik,-3.76
761,1996,Canada,'British Columbia',Corn,285.05,23.16,3.375,5,79.64,32.57,14.05,67.63,Manajemen Air,25.41
7160,1996,Canada,'British Columbia',Corn,1487.59,27.15,2.529,0,60.24,3.68,46.73,52.74,Tanpa Adaptasi,22.26
5791,1996,Canada,'British Columbia',Cotton,719.33,28.29,0.9,0,45.87,18.24,51.57,57.51,Pertanian Organik,7.8
6893,1996,Canada,'British Columbia',Rice,803.82,11.11,1.51,6,52.43,0.61,73.84,78.74,Pertanian Organik,4.03
4025,1996,Canada,'British Columbia',Wheat,,5.29,2.12,6,77.77,32.18,89.91,45.31,Manajemen Air,26.67
348,1996,Canada,Ontario,Barley,1156.71,14.45,1.64,8,54.95,29.16,71.25,74.61,Manajemen Air,24.3
7428,1996,Canada,Ontario,Corn,954.47,1.03,2.01,10,78.55,29.15,47.73,64.78,Tanpa Adaptasi,-2.84
3432,1996,Canada,Ontario,Cotton,2580.99,7.16,2.48,2,79.48,13.92,58.19,43.03,Rotasi Tanaman,22.54
4475,1996,Canada,Ontario,Cotton,803.89,10.86,0.83,10,,15.26,42.06,35.79,Pertanian Organik,-2.29
142,1996,Canada,Ontario,Rice,1260.93,2.34,4.95,4,19.43,26.57,57.28,97.31,Manajemen Air,18.58
7799,1996,Canada,Ontario,Soybeans,963.14,5.81,2.31,2,90.59,34.74,31.97,57.84,Pertanian Organik,-3.46
290,1996,Canada,Ontario,Sugarcane,2598.02,16.28,1.2060000000000002,10,69.67,49.81,30.74,64.53,Manajemen Air,26.3
4875,1996,Canada,Ontario,Vegetables,1229.74,23.07,3.807,6,96.03,37.31,26.23,68.19,Tanpa Adaptasi,14.37
7691,1996,Canada,Ontario,Wheat,2383.44,26.21,2.313,5,57.96,45.66,66.58,57.42,Pertanian Organik,17.22
5701,1996,Canada,Prairies,Barley,1784.43,15.54,,9,70.52,6.51,45.67,84.19,Tanaman Tahan Kekeringan,27.35
1034,1996,Canada,Prairies,Corn,717.27,23.63,2.898,9,88.03,5.43,65.03,67.95,Pertanian Organik,20.17
6067,1996,Canada,Prairies,Corn,1946.7,29.13,1.845,8,65.54,4.29,61.76,96.53,Manajemen Air,7.13
5245,1996,Canada,Prairies,Vegetables,1473.23,15.11,2.007,4,98.44,3.81,58.37,47.07,Tanpa Adaptasi,3.89
2422,1996,Canada,Prairies,Wheat,1654.84,7.19,2.74,4,89.23,5.4,17.66,42.43,Manajemen Air,5.81
5880,1996,Canada,Prairies,,1391.35,23.27,1.6740000000000002,2,16.44,47.32,30.27,38.69,Rotasi Tanaman,0.76
65,1996,Canada,Quebec,Barley,1886.96,28.84,2.232,1,13.13,41.04,15.89,51.13,Rotasi Tanaman,-1.84
2829,1996,Canada,Quebec,Barley,537.17,22.92,1.548,7,93.38,5.43,46.51,44.0,Rotasi Tanaman,-1.15
1372,1996,Canada,Quebec,Corn,2963.75,14.13,2.99,1,53.72,42.2,12.59,78.44,Rotasi Tanaman,6.16
2151,1996,Canada,Quebec,Corn,2443.72,13.53,1.29,1,77.46,8.99,57.54,52.91,Rotasi Tanaman,9.04
4523,1996,Canada,Quebec,Rice,1478.18,24.77,1.872,9,92.04,8.44,83.58,73.81,Pertanian Organik,6.51
2673,1996,Canada,Quebec,Wheat,2582.7,18.27,2.322,7,75.19,47.65,98.84,66.97,Tanpa Adaptasi,30.78
6065,1996,Canada,Quebec,Wheat,1729.39,15.07,3.258,8,29.93,43.57,80.22,74.73,Pertanian Organik,25.35
4305,1996,Canada,Quebec,,293.65,9.96,3.375,2,16.33,16.98,53.79,42.41,Tanaman Tahan Kekeringan,28.37
6944,1997,Canada,'British Columbia',Barley,2327.57,20.36,3.672,10,20.09,42.72,46.43,85.76,Pertanian Organik,18.6
28,1997,Canada,'British Columbia',Coffee,2792.21,1.39,2.81,4,69.32,14.64,35.72,73.14,Pertanian Organik,34.35
7510,1997,Canada,'British Columbia',Corn,2997.25,10.81,0.66,9,52.25,31.99,73.65,34.93,Rotasi Tanaman,2.88
3434,1997,Canada,'British Columbia',Cotton,2346.42,14.92,3.32,10,10.93,35.2,21.93,36.87,Rotasi Tanaman,10.98
4825,1997,Canada,'British Columbia',Cotton,2365.06,17.09,2.313,3,61.76,21.79,27.79,83.39,Tanpa Adaptasi,13.17
2785,1997,Canada,'British Columbia',Rice,1110.62,16.63,4.104,5,70.4,9.44,43.81,73.09,Tanaman Tahan Kekeringan,15.4
2045,1997,Canada,'British Columbia',Soybeans,370.19,6.78,1.125,7,12.15,16.94,46.69,74.77,Tanpa Adaptasi,5.79
5321,1997,Canada,'British Columbia',Vegetables,2968.49,26.13,2.268,3,76.75,31.85,58.85,86.44,Rotasi Tanaman,19.83
6619,1997,Canada,'British Columbia',Vegetables,1334.13,18.27,0.927,6,27.03,45.43,40.44,78.55,Tanaman Tahan Kekeringan,0.47
1436,1997,Canada,Ontario,Barley,2336.05,3.63,1.59,6,67.74,24.69,93.71,48.96,Pertanian Organik,19.18
3032,1997,Canada,Ontario,Corn,1180.69,11.94,2.16,6,57.07,0.6,60.79,59.44,Rotasi Tanaman,17.65
3068,1997,Canada,Ontario,Cotton,1377.42,7.58,2.98,2,76.26,28.58,88.78,56.15,Manajemen Air,-0.62
4175,1997,Canada,Ontario,Sugarcane,1573.64,6.18,3.99,8,10.46,40.68,19.89,78.06,Tanpa Adaptasi,24.28
