ID,Tahun,Nama_Negara,Wilayah,Jenis_Tanaman,Total_Curah_Hujan_mm,Emisi_CO2_JT_Ton,Hasil_Panen_Ton_per_HA,Kejadian_Cuaca_Ekstrim,Akses_Irigasi,Penggunaan_Pestisida_KG_per_HA,Penggunaan_Pupuk_KG_per_HA,Indeks_Kesehatan_Tanah,Strategi_Adaptasi,Suhu_Rata_Rata_C
6339,1991,China,Central,Wheat,1660.92,11.68,2.7,0,28.86,18.01,88.17,32.45,Tanaman Tahan Kekeringan,2.58
2532,1991,China,East,Coffee,1668.53,3.32,4.15,6,10.89,32.33,83.87,97.04,Rotasi Tanaman,19.17
5312,1991,China,East,Cotton,1777.57,22.85,2.043,0,94.76,6.44,87.78,89.7,Pertanian Organik,18.01
2437,1991,China,East,Fruits,,22.4,2.358,4,45.42,17.63,88.66,63.44,Pertanian Organik,6.59
4939,1991,China,East,Vegetables,2457.44,2.58,0.5,5,23.95,28.46,85.16,50.14,Manajemen Air,9.0
7568,1991,China,North,Barley,658.62,16.11,2.628,7,20.61,28.27,77.17,51.21,Manajemen Air,6.93
6221,1991,China,North,Cotton,1342.26,29.29,2.9250000000000003,1,,41.77,24.47,40.84,Pertanian Organik,20.7
7005,1991,China,North,Cotton,242.85,28.17,0.936,9,38.44,47.26,48.42,55.28,Tanpa Adaptasi,22.85
4181,1991,China,North,Soybeans,2021.97,2.08,2.16,7,17.05,27.27,29.49,94.95,Pertanian Organik,9.68
3456,1991,China,North,Sugarcane,2810.36,12.68,1.72,7,22.01,33.32,1.69,49.17,Tanaman Tahan Kekeringan,6.48
7461,1991,China,North,Sugarcane,815.67,22.9,1.611,1,50.89,13.55,21.91,92.0,Rotasi Tanaman,-4.74
2141,1991,China,North,Vegetables,1456.66,16.4,1.791,4,86.49,30.54,53.49,59.54,Tanaman Tahan Kekeringan,33.32
4908,1991,China,North,Wheat,308.94,28.13,2.682,0,47.05,42.52,50.81,56.49,Tanaman Tahan Kekeringan,13.71
7565,1991,China,South,Cotton,1541.33,6.41,4.5,10,90.01,26.02,38.02,52.96,Pertanian Organik,11.7
4788,1991,China,South,Fruits,2423.71,0.75,3.32,3,95.51,26.16,95.73,57.1,Manajemen Air,26.72
5876,1991,China,South,Rice,1046.87,29.21,3.15,0,63.89,45.29,94.62,72.53,Pertanian Organik,28.82
6868,1991,China,South,Soybeans,2659.63,22.53,1.242,0,32.22,36.46,6.99,56.14,Pertanian Organik,29.98
4957,1991,China,South,Vegetables,683.68,5.19,2.83,4,14.41,12.53,89.89,50.83,Rotasi Tanaman,2.77
6890,1991,China,South,Vegetables,1509.39,7.2,2.56,0,78.62,10.99,44.64,43.56,Rotasi Tanaman,1.28
6860,1991,China,South,Wheat,2306.24,25.24,2.268,4,70.19,22.21,24.18,35.28,Pertanian Organik,14.89
549,1992,China,Central,Barley,1902.94,13.96,,2,35.61,34.24,71.79,99.99,Manajemen Air,25.53
4668,1992,China,Central,Coffee,2579.35,29.4,1.4220000000000002,9,36.93,32.17,81.86,44.5,Rotasi Tanaman,33.03
5122,1992,China,Central,Cotton,2394.18,8.18,1.15,4,53.51,12.99,11.87,92.16,Tanaman Tahan Kekeringan,9.36
4104,1992,China,Central,Fruits,2760.56,11.56,2.7,6,40.9,6.38,94.77,80.53,Rotasi Tanaman,33.3
2089,1992,China,Central,Soybeans,2165.18,2.83,3.82,0,96.99,12.45,88.76,30.9,Manajemen Air,15.38
5618,1992,China,Central,Sugarcane,2360.92,24.68,2.52,4,97.24,13.05,90.8,65.2,Pertanian Organik,15.26
4133,1992,China,Central,Wheat,1223.54,3.83,2.41,0,57.0,42.06,97.21,35.24,Tanpa Adaptasi,5.77
569,1992,China,East,Cotton,1486.37,24.56,1.953,1,99.67,12.17,92.67,64.68,Manajemen Air,31.35
866,1992,China,East,Cotton,2413.13,18.27,,3,58.59,12.18,29.86,40.45,Pertanian Organik,4.19
5124,1992,China,North,Barley,2216.56,19.73,1.611,5,89.98,11.07,50.63,74.71,Manajemen Air,16.08
6080,1992,China,North,Coffee,573.65,27.23,2.79,2,83.07,47.82,45.92,50.52,Pertanian Organik,28.52
5283,1992,China,North,Rice,396.22,2.96,2.3760000000000003,1,61.73,16.24,58.11,32.21,Manajemen Air,29.87
2305,1992,China,North,Soybeans,2165.26,15.48,3.591,9,47.53,21.38,4.24,41.88,Pertanian Organik,24.82
5276,1992,China,North,Sugarcane,416.45,1.35,1.404,10,96.22,43.96,48.55,96.09,Tanaman Tahan Kekeringan,7.06
2624,1992,China,North,Wheat,662.97,10.35,1.62,8,27.57,21.61,0.74,99.8,Rotasi Tanaman,27.56
7584,1992,China,North,Wheat,2135.79,25.38,1.107,9,14.55,5.9,35.2,83.01,Manajemen Air,7.84
4454,1992,China,South,Cotton,526.5,3.87,3.1,2,73.07,36.2,36.02,33.24,Rotasi Tanaman,22.49
7445,1992,China,South,Fruits,830.26,12.45,2.7,0,73.47,28.48,94.2,36.91,Rotasi Tanaman,33.92
1762,1992,China,South,Rice,1866.82,12.29,2.93,7,60.19,1.63,94.69,59.79,Rotasi Tanaman,22.76
426,1992,China,South,Soybeans,803.51,6.86,0.95,1,55.2,12.15,92.38,69.13,Tanpa Adaptasi,4.09
5258,1992,China,South,Wheat,439.75,3.01,1.368,1,86.7,43.45,17.84,30.64,Rotasi Tanaman,27.53
4763,1993,China,Central,Corn,2138.1,21.5,3.591,3,86.87,37.02,91.8,87.63,Pertanian Organik,11.03
6211,1993,China,Central,Fruits,2657.0,24.67,1.386,2,15.13,4.29,87.74,52.54,Pertanian Organik,2.37
7857,1993,China,Central,Soybeans,2480.17,17.87,1.107,2,80.81,0.45,45.3,41.36,Manajemen Air,31.83
7914,1993,China,East,Barley,2705.73,28.87,3.582,9,96.48,33.68,15.15,55.69,Manajemen Air,24.9
895,1993,China,East,Coffee,2431.3,15.09,1.215,1,94.59,23.69,51.76,86.72,Rotasi Tanaman,0.75
2668,1993,China,East,Coffee,234.5,10.37,1.944,0,55.86,48.67,10.94,62.67,Pertanian Organik,25.82
4672,1993,China,East,Coffee,1941.39,23.17,2.583,7,24.57,22.63,46.12,93.08,Pertanian Organik,22.4
5348,1993,China,East,Cotton,2199.04,4.64,3.26,10,73.05,16.21,31.55,38.25,Manajemen Air,28.62
5537,1993,China,East,Cotton,2990.12,25.55,4.41,0,16.81,49.35,61.74,33.37,Rotasi Tanaman,15.4
6507,1993,China,East,Cotton,2970.03,28.01,2.592,0,76.49,11.27,14.74,72.12,Manajemen Air,14.95
7767,1993,China,East,Rice,2279.96,1.56,4.99,7,74.28,20.75,36.01,87.08,Rotasi Tanaman,11.9
4001,1993,China,East,Vegetables,2131.0,2.06,3.48,6,27.13,39.16,47.58,97.71,Manajemen Air,16.78
1101,1993,China,East,Wheat,494.4,13.07,2.313,9,78.99,33.6,20.79,34.47,Pertanian Organik,10.92
4997,1993,China,North,Barley,334.81,27.57,3.591,10,87.67,44.57,56.43,89.51,Manajemen Air,28.53
393,1993,China,North,Coffee,581.49,18.65,1.836,6,72.5,37.02,60.21,56.29,Tanpa Adaptasi,12.46
5109,1993,China,North,Coffee,770.1,13.63,2.15,0,,8.39,94.79,51.95,Pertanian Organik,17.89
621,1993,China,North,Soybeans,2236.82,6.09,2.78,9,32.47,12.86,86.81,77.96,Tanpa Adaptasi,7.76
4202,1993,China,North,Soybeans,985.17,12.4,3.57,9,69.52,16.51,54.71,82.95,Pertanian Organik,13.46
6976,1993,China,North,Soybeans,1302.76,20.5,1.971,9,73.49,30.61,49.05,60.19,Rotasi Tanaman,1.47
6959,1993,China,South,Corn,1333.29,24.6,3.249,6,38.74,26.44,7.48,87.82,Tanpa Adaptasi,27.12
2700,1993,China,South,Soybeans,1151.82,8.42,3.31,1,57.42,28.97,51.86,75.65,Pertanian Organik,34.1
5910,1993,China,South,Sugarcane,1741.49,19.58,4.14,7,76.24,8.47,29.08,51.16,Manajemen Air,10.24
721,1993,China,South,Vegetables,210.62,1.49,2.475,6,27.9,31.69,40.37,34.56,Pertanian Organik,14.21
5783,1993,China,South,Vegetables,1235.06,8.55,3.88,1,17.54,21.42,34.22,59.85,Rotasi Tanaman,34.24
844,1993,China,South,Wheat,1989.27,27.63,2.106,10,28.74,35.42,21.71,55.87,Rotasi Tanaman,28.93
4878,1994,China,Central,Barley,1224.77,13.4,2.72,1,57.63,48.35,52.72,84.73,Tanpa Adaptasi,26.89
2826,1994,China,Central,Wheat,2971.18,3.48,3.75,4,66.65,28.6,52.82,45.01,Pertanian Organik,13.84
583,1994,China,East,Cotton,1757.8,8.77,3.39,8,59.28,5.61,78.19,63.19,Tanpa Adaptasi,20.73
1131,1994,China,East,Cotton,578.41,20.18,3.5370000000000004,6,93.48,39.76,43.13,81.27,Tanpa Adaptasi,21.56
6758,1994,China,East,Cotton,371.54,22.85,2.241,5,89.77,13.4,84.9,92.23,Pertanian Organik,32.83
7458,1994,China,East,Cotton,1314.65,3.13,2.06,6,52.17,43.54,36.43,43.03,Pertanian Organik,19.72
1629,1994,China,East,Soybeans,466.37,22.0,0.891,0,23.15,45.09,0.41,94.51,Manajemen Air,3.77
622,1994,China,East,Sugarcane,360.35,14.96,1.998,1,21.27,22.32,97.41,49.47,Manajemen Air,-4.98
4110,1994,China,East,Sugarcane,2110.11,14.52,3.1,7,36.3,9.4,71.04,87.86,Tanaman Tahan Kekeringan,29.32
6530,1994,China,East,Sugarcane,752.06,5.61,,6,35.64,44.42,44.22,75.9,Rotasi Tanaman,7.93
6183,1994,China,East,,1469.36,3.74,4.07,0,21.07,45.93,69.74,40.29,Tanaman Tahan Kekeringan,16.15
6745,1994,China,North,Corn,2168.59,2.25,1.35,4,52.36,20.82,25.64,56.44,Pertanian Organik,2.12
2574,1994,China,North,Fruits,2528.01,8.05,1.06,1,59.77,40.47,3.34,30.31,Pertanian Organik,-1.13
712,1994,China,North,Soybeans,1511.31,5.31,0.99,10,81.39,6.62,35.73,77.68,Pertanian Organik,-0.16
4231,1994,China,North,Sugarcane,2895.34,29.33,0.8280000000000001,9,43.11,28.47,87.84,40.7,Manajemen Air,28.24
6485,1994,China,North,Sugarcane,2554.7,4.43,3.08,3,32.4,9.63,14.34,34.97,Manajemen Air,32.99
4630,1994,China,North,Vegetables,672.56,26.85,2.295,10,39.62,1.5,92.01,40.81,Tanaman Tahan Kekeringan,28.44
2175,1994,China,North,Wheat,463.25,10.62,1.557,7,71.63,28.73,84.75,50.25,Manajemen Air,20.28
690,1994,China,North,,513.01,12.93,0.78,10,71.76,43.41,19.96,87.33,Manajemen Air,-2.71
2967,1994,China,South,Barley,1477.91,10.42,3.57,1,16.31,42.36,58.13,54.28,Pertanian Organik,27.26
4956,1994,China,South,Barley,2307.32,8.4,0.67,0,96.94,45.46,3.8,36.16,Rotasi Tanaman,0.38
6953,1994,China,South,Corn,1562.0,17.62,1.26,5,68.32,3.11,22.49,54.32,Rotasi Tanaman,29.75
480,1994,China,South,Cotton,643.69,28.11,2.6910000000000003,9,91.74,9.93,93.49,56.79,Rotasi Tanaman,29.22
7819,1994,China,South,Fruits,2590.48,19.48,1.548,0,68.62,48.25,21.72,49.31,Manajemen Air,-2.43
4458,1994,China,South,Soybeans,2786.47,7.11,3.0,6,54.91,40.9,39.78,83.32,Manajemen Air,-2.28
3255,1994,China,South,Wheat,264.71,28.59,0.864,4,38.34,44.6,7.08,92.85,Pertanian Organik,27.18
2303,1995,China,Central,Barley,1734.05,10.39,1.8,6,67.56,49.02,78.6,63.89,Rotasi Tanaman,32.97
3464,1995,China,Central,Corn,2099.22,17.26,1.062,3,27.96,32.94,19.07,39.53,Tanaman Tahan Kekeringan,24.18
2027,1995,China,Central,Fruits,2675.83,5.67,0.84,5,60.62,10.93,11.6,44.68,Tanpa Adaptasi,6.25
2945,1995,China,Central,Rice,2273.93,28.71,1.899,8,52.2,2.52,30.06,40.08,Rotasi Tanaman,14.01
7,1995,China,Central,Vegetables,2281.25,24.21,2.907,1,27.44,23.94,13.96,50.97,Tanaman Tahan Kekeringan,16.97
2987,1995,China,Central,Vegetables,676.03,5.18,3.21,10,85.29,23.99,34.26,46.27,Pertanian Organik,12.98
920,1995,China,Central,Wheat,602.49,24.38,1.683,9,53.43,39.18,1.48,94.43,Rotasi Tanaman,17.2
152,1995,China,East,Corn,2615.78,3.45,2.33,0,57.24,9.76,15.66,84.34,Manajemen Air,-1.72
4361,1995,China,East,Corn,2280.97,9.2,1.13,0,11.84,44.93,94.13,98.29,Tanaman Tahan Kekeringan,21.13
4474,1995,China,East,Corn,1436.02,20.02,1.953,10,36.89,17.97,56.95,75.58,Rotasi Tanaman,15.94
2445,1995,China,East,Rice,751.2,23.31,2.286,3,15.21,49.82,94.18,38.86,Tanpa Adaptasi,2.64
102,1995,China,East,Soybeans,2916.61,20.34,1.863,4,78.07,46.34,92.0,33.03,Rotasi Tanaman,-2.6
4447,1995,China,East,Vegetables,1602.83,17.2,0.522,3,27.78,37.04,48.39,53.83,Rotasi Tanaman,0.13
7252,1995,China,East,Vegetables,877.9,26.83,1.494,0,48.44,1.72,34.29,47.13,Tanaman Tahan Kekeringan,25.54
6700,1995,China,North,Sugarcane,1558.83,24.28,2.592,7,30.85,27.38,2.66,39.66,Rotasi Tanaman,24.72
5233,1995,China,North,Wheat,2237.78,25.71,3.483,9,36.94,16.33,71.32,40.0,Pertanian Organik,30.13
5020,1995,China,South,Coffee,372.18,13.59,1.2240000000000002,9,11.59,18.46,89.13,65.47,Manajemen Air,-0.03
1052,1995,China,South,Corn,674.12,29.89,2.205,5,91.99,7.76,60.14,49.44,Rotasi Tanaman,27.61
3132,1995,China,South,Fruits,1727.46,9.05,0.82,6,69.47,8.14,13.15,66.06,Tanaman Tahan Kekeringan,27.77
2687,1995,China,South,Wheat,2154.71,11.72,,2,82.0,48.93,2.35,50.08,Manajemen Air,20.09
124,1996,China,Central,Coffee,886.71,25.23,3.411,3,92.12,9.35,78.48,69.74,Rotasi Tanaman,11.08
4338,1996,China,Central,Fruits,1933.91,20.09,1.593,6,61.05,10.97,32.99,65.03,Manajemen Air,20.43
6494,1996,China,Central,Sugarcane,2653.64,3.56,3.99,4,,42.95,16.87,54.13,Tanaman Tahan Kekeringan,16.82
6673,1996,China,Central,Sugarcane,1161.71,16.51,2.934,2,36.49,23.96,12.57,91.06,Tanpa Adaptasi,26.68
2691,1996,China,East,Cotton,1021.86,22.25,1.692,7,40.15,11.39,25.93,76.1,Pertanian Organik,23.67
544,1996,China,East,Soybeans,1470.44,16.76,0.9,7,41.35,25.94,94.45,93.67,Tanpa Adaptasi,31.74
1892,1996,China,East,Sugarcane,1015.71,23.49,1.161,0,99.43,21.86,33.7,73.06,Manajemen Air,1.38
2859,1996,China,East,Sugarcane,2686.87,21.21,2.538,5,99.12,36.39,5.82,96.34,Manajemen Air,16.46
1344,1996,China,East,Vegetables,1283.34,25.78,2.8800000000000003,5,71.44,18.86,51.9,85.91,Manajemen Air,25.54
1421,1996,China,East,Vegetables,740.87,1.9,2.26,3,63.68,0.61,30.07,96.31,Tanaman Tahan Kekeringan,-2.77
5624,1996,China,East,Vegetables,343.23,28.69,0.747,5,38.5,39.33,59.21,67.97,Tanaman Tahan Kekeringan,-3.06
1918,1996,China,North,Cotton,852.28,8.66,1.35,1,76.83,1.31,6.4,35.04,Manajemen Air,24.61
3167,1996,China,North,Cotton,1894.06,13.65,1.59,8,69.56,14.15,6.06,90.69,Rotasi Tanaman,11.57
3062,1996,China,North,Fruits,1105.9,9.98,0.71,3,28.94,28.12,75.42,78.15,Tanaman Tahan Kekeringan,-2.93
4298,1996,China,North,Soybeans,2320.13,19.37,1.242,2,15.72,8.46,55.85,99.61,Tanpa Adaptasi,6.09
7807,1996,China,North,Soybeans,761.98,2.73,3.7,10,33.18,10.21,43.82,58.28,Pertanian Organik,34.89
5592,1996,China,North,Vegetables,1608.85,19.98,2.169,7,96.14,7.07,6.3,73.16,Manajemen Air,15.88
7703,1996,China,North,Vegetables,,18.78,2.493,7,32.42,40.59,15.92,94.64,Tanpa Adaptasi,5.74
7553,1996,China,South,Rice,2253.74,9.09,3.28,7,67.24,46.87,95.07,80.63,Tanpa Adaptasi,29.71
153,1996,China,South,Soybeans,2485.73,25.72,2.637,3,32.73,43.0,98.31,56.34,Manajemen Air,14.64
4879,1996,China,South,Soybeans,672.0,20.18,1.521,2,56.27,28.02,83.85,99.75,Pertanian Organik,13.91
7382,1997,China,Central,Corn,2407.82,29.12,2.178,1,99.45,26.28,51.98,82.99,Pertanian Organik,10.38
4222,1997,China,Central,Fruits,954.47,4.06,1.66,0,83.22,42.86,44.87,61.84,Rotasi Tanaman,11.07
34,1997,China,Central,Rice,1162.16,1.83,1.88,8,,15.08,52.22,82.1,Tanaman Tahan Kekeringan,33.74
6393,1997,China,Central,Rice,1155.36,26.83,0.846,6,21.02,49.0,48.9,57.77,Tanaman Tahan Kekeringan,22.16
5468,1997,China,Central,Soybeans,2898.76,12.81,0.71,1,24.79,44.69,23.72,49.13,Tanpa Adaptasi,-3.67
3707,1997,China,Central,Sugarcane,2224.68,16.92,1.035,0,85.42,5.86,5.78,47.13,Manajemen Air,1.33
177,1997,China,East,Coffee,1563.55,22.11,4.32,9,72.62,18.02,95.99,53.67,Tanaman Tahan Kekeringan,15.41
1333,1997,China,East,Coffee,1864.22,4.3,3.22,6,40.02,20.35,82.38,55.51,Tanaman Tahan Kekeringan,17.38
4873,1997,China,East,Corn,2188.61,18.95,1.89,3,72.19,45.94,71.04,30.8,Tanpa Adaptasi,1.96
2784,1997,China,East,Cotton,1098.2,11.55,2.79,2,92.98,8.28,73.8,88.27,Manajemen Air,32.76
3728,1997,China,East,Fruits,556.27,23.27,2.934,5,75.06,26.84,68.91,80.59,Rotasi Tanaman,16.86
3902,1997,China,East,Sugarcane,,1.22,2.835,10,20.74,10.96,89.96,75.47,Pertanian Organik,30.01
6290,1997,China,East,Wheat,1328.71,25.61,3.15,7,77.9,33.56,1.16,58.54,Tanaman Tahan Kekeringan,17.98
2324,1997,China,North,Barley,,23.1,2.9970000000000003,7,89.29,25.0,36.36,38.17,Manajemen Air,14.96
1078,1997,China,North,Corn,479.7,13.31,2.8800000000000003,5,63.4,36.49,75.3,90.38,Manajemen Air,12.53
1871,1997,China,North,Corn,390.9,29.55,2.3040000000000003,7,98.16,44.63,18.11,63.6,Manajemen Air,17.06
6892,1997,China,North,Cotton,951.23,24.43,3.051,0,66.98,5.85,33.44,78.6,Tanpa Adaptasi,21.46
5443,1997,China,North,,1390.13,2.94,3.81,2,63.3,31.77,0.84,77.93,Tanaman Tahan Kekeringan,31.73
4147,1997,China,South,Coffee,1141.02,21.87,3.339,5,87.89,36.96,5.23,65.99,Rotasi Tanaman,27.37
1226,1997,China,South,Fruits,2108.88,11.07,2.31,9,12.46,10.82,53.82,94.41,Tanaman Tahan Kekeringan,18.56
7696,1997,China,South,Rice,1665.02,16.12,4.122,7,50.15,3.52,55.23,65.15,Pertanian Organik,11.1
1203,1997,China,South,Soybeans,2010.0,8.56,2.33,10,61.0,46.29,55.89,49.87,Tanaman Tahan Kekeringan,32.09
398,1997,China,South,Wheat,2449.38,6.73,1.28,2,90.8,2.56,96.01,66.22,Rotasi Tanaman,-1.44
6838,1997,China,South,,1951.28,16.42,,6,71.18,5.11,58.42,50.45,Pertanian Organik,29.23
3589,1998,China,Central,Barley,1503.54,8.01,2.34,0,40.81,20.64,84.49,55.32,Tanpa Adaptasi,19.77
257,1998,China,Central,Fruits,218.85,1.14,2.394,6,55.73,22.34,79.13,88.94,Tanpa Adaptasi,20.92
5852,1998,China,Central,Rice,650.45,8.54,1.71,7,43.4,43.7,41.37,80.57,Manajemen Air,26.59
5226,1998,China,Central,Sugarcane,1104.77,25.22,1.035,7,23.13,30.95,55.39,66.73,Manajemen Air,29.25
7671,1998,China,Central,Sugarcane,2777.91,6.73,2.09,4,10.56,26.99,75.18,39.47,Tanpa Adaptasi,14.61
1897,1998,China,Central,Vegetables,1491.01,29.21,1.665,7,75.68,37.37,41.89,71.89,Manajemen Air,16.59
6285,1998,China,Central,Wheat,1381.01,5.63,3.28,3,40.04,5.89,48.81,82.75,Tanaman Tahan Kekeringan,34.24
1453,1998,China,East,Coffee,450.95,16.62,0.522,5,10.35,16.17,47.76,38.22,Manajemen Air,7.75
7063,1998,China,East,Cotton,1962.69,25.87,2.727,10,50.95,14.15,43.33,45.89,Tanpa Adaptasi,10.99
7394,1998,China,East,Soybeans,522.5,7.72,1.4,2,15.41,43.6,48.68,38.01,Rotasi Tanaman,5.84
939,1998,China,East,,2234.1,19.4,0.738,7,74.83,29.83,43.17,30.39,Pertanian Organik,33.72
4917,1998,China,North,Barley,1977.66,3.87,1.73,4,48.58,11.18,37.07,72.3,Manajemen Air,21.06
1585,1998,China,North,Coffee,580.21,28.64,1.989,3,53.95,3.36,40.72,79.61,Tanpa Adaptasi,21.19
1749,1998,China,North,Soybeans,1426.15,10.79,1.71,0,70.69,26.29,21.43,80.49,Tanaman Tahan Kekeringan,3.42
6801,1998,China,North,Sugarcane,2239.28,3.2,3.27,9,67.81,20.26,91.32,77.3,Manajemen Air,29.67
4636,1998,China,South,Coffee,563.6,5.66,3.31,3,52.03,47.27,77.72,91.4,Manajemen Air,31.23
1158,1998,China,South,Rice,2123.73,13.09,1.58,3,,29.06,29.83,58.04,Rotasi Tanaman,18.8
7323,1998,China,South,Sugarcane,1495.37,17.73,0.5670000000000001,0,59.06,1.8,16.31,91.61,Tanpa Adaptasi,0.56
3541,1998,China,South,Vegetables,2111.08,20.67,0.7290000000000001,6,42.1,20.24,7.22,59.54,Tanpa Adaptasi,31.72
399,1999,China,Central,Barley,701.12,18.59,1.782,3,69.56,13.57,44.44,36.0,Tanpa Adaptasi,16.93
1299,1999,China,Central,Barley,2693.61,5.46,3.04,2,26.21,4.33,0.1,94.51,Rotasi Tanaman,16.39
5846,1999,China,Central,Coffee,1931.5,22.26,2.817,5,15.24,37.72,68.09,71.8,Tanpa Adaptasi,26.32
1718,1999,China,Central,Corn,949.11,3.57,1.64,7,87.0,25.11,39.04,60.01,Tanaman Tahan Kekeringan,1.26
7672,1999,China,Central,Cotton,590.48,5.87,1.15,2,78.76,36.15,76.93,66.05,Tanaman Tahan Kekeringan,32.54
1584,1999,China,Central,Vegetables,1644.26,25.75,2.835,8,42.47,41.14,60.26,39.24,Tanaman Tahan Kekeringan,19.13
1767,1999,China,Central,Vegetables,2464.1,12.75,2.59,6,19.0,6.87,65.59,83.01,Manajemen Air,31.59
7273,1999,China,Central,Wheat,2872.79,20.51,2.385,0,35.52,20.33,92.92,59.57,Manajemen Air,16.71
1201,1999,China,Central,,2314.65,16.88,0.801,4,75.61,25.05,18.81,49.07,Tanaman Tahan Kekeringan,34.89
7942,1999,China,Central,,569.16,3.92,2.77,6,68.24,39.96,70.89,32.11,Pertanian Organik,7.5
6908,1999,China,East,Barley,2885.42,2.83,1.65,10,67.14,49.96,32.7,91.85,Manajemen Air,9.01
971,1999,China,East,Rice,346.6,1.8,3.267,6,82.51,38.1,96.11,82.48,Rotasi Tanaman,27.95
5585,1999,China,North,Rice,1100.71,28.48,2.862,9,25.3,32.45,37.3,42.81,Pertanian Organik,31.69
6776,1999,China,North,Vegetables,1942.0,29.97,2.619,8,58.52,31.17,40.15,30.66,Rotasi Tanaman,33.38
6882,1999,China,North,Vegetables,1818.79,16.76,0.5940000000000001,0,56.72,20.66,93.95,89.44,Tanpa Adaptasi,7.7
3095,1999,China,North,Wheat,2864.83,26.88,1.845,5,46.65,8.32,35.58,47.53,Tanpa Adaptasi,6.87
1829,1999,China,South,Barley,931.6,18.77,1.836,5,46.55,46.45,43.83,68.49,Rotasi Tanaman,6.93
2192,1999,China,South,Corn,2591.32,21.22,0.774,10,44.73,16.54,26.4,75.34,Tanaman Tahan Kekeringan,-3.43
4433,1999,China,South,Rice,883.29,7.9,4.36,0,21.15,7.23,86.96,86.15,Rotasi Tanaman,13.68
1510,1999,China,South,Soybeans,1307.02,18.52,1.539,4,67.29,46.55,71.11,56.0,Tanaman Tahan Kekeringan,7.01
