ID,Tahun,Nama_Negara,Wilayah,Jenis_Tanaman,Total_Curah_Hujan_mm,Emisi_CO2_JT_Ton,Hasil_Panen_Ton_per_HA,Kejadian_Cuaca_Ekstrim,Akses_Irigasi,Penggunaan_Pestisida_KG_per_HA,Penggunaan_Pupuk_KG_per_HA,Indeks_Kesehatan_Tanah,Strategi_Adaptasi,Suhu_Rata_Rata_C
7969,1992,Russia,Northwestern,Fruits,651.88,21.89,2.097,9,70.98,45.17,81.18,49.29,Manajemen Air,29.07
7644,1992,Russia,Northwestern,Rice,1899.71,23.95,3.636,0,61.17,34.94,26.83,79.22,Tanaman Tahan Kekeringan,18.71
2939,1992,Russia,Northwestern,Soybeans,1036.27,4.54,2.14,2,51.19,27.21,4.19,58.47,Pertanian Organik,6.54
6313,1992,Russia,Northwestern,Sugarcane,562.04,25.76,1.26,9,93.8,24.08,98.22,86.99,Tanpa Adaptasi,5.89
2662,1992,Russia,Northwestern,Wheat,1373.9,14.17,1.63,8,67.03,40.49,47.26,95.11,Pertanian Organik,-0.23
6464,1992,Russia,Siberian,Barley,1485.54,13.03,,9,78.27,15.9,14.49,50.34,Manajemen Air,20.31
202,1992,Russia,Siberian,Coffee,2790.5,14.73,0.79,4,93.55,39.88,10.9,50.46,Tanpa Adaptasi,-3.76
372,1992,Russia,Siberian,Coffee,2053.37,27.41,2.313,9,40.77,33.45,44.04,39.9,Pertanian Organik,19.6
4260,1992,Russia,Siberian,Coffee,1075.91,12.22,2.64,6,51.31,23.54,0.33,49.67,Rotasi Tanaman,26.68
504,1992,Russia,Siberian,Rice,2195.42,5.18,2.63,7,59.91,5.64,83.34,98.12,Rotasi Tanaman,33.83
1841,1992,Russia,Siberian,Rice,1689.34,22.1,1.152,2,79.72,16.08,30.79,78.96,Tanpa Adaptasi,-0.17
6467,1992,Russia,Siberian,Rice,1553.81,18.36,2.439,9,17.68,13.5,79.66,67.38,Tanpa Adaptasi,6.39
3574,1992,Russia,Siberian,Soybeans,2787.63,5.9,0.88,4,47.42,15.18,78.73,87.78,Pertanian Organik,25.35
7813,1992,Russia,Siberian,Sugarcane,1391.2,14.2,2.95,5,68.02,27.11,54.86,79.65,Tanaman Tahan Kekeringan,9.48
4416,1992,Russia,Volga,Corn,2928.55,27.1,3.798,2,35.35,28.09,59.44,98.52,Rotasi Tanaman,16.43
5099,1992,Russia,Volga,Cotton,791.51,22.06,4.122,5,41.45,22.12,94.02,99.28,Tanaman Tahan Kekeringan,11.51
2084,1992,Russia,Volga,Fruits,2451.91,9.47,3.36,8,59.49,3.36,18.99,42.4,Rotasi Tanaman,16.23
5967,1992,Russia,Volga,Soybeans,2842.68,12.67,1.21,3,77.68,6.42,41.27,98.81,Manajemen Air,25.63
3700,1992,Russia,Volga,Sugarcane,1403.64,16.46,1.197,4,52.62,26.91,83.63,44.41,Manajemen Air,23.94
3488,1992,Russia,Volga,Wheat,1042.89,24.35,1.863,9,78.68,28.5,43.98,44.6,Rotasi Tanaman,26.64
5745,1992,Russia,Volga,,2489.95,23.81,0.864,5,92.43,44.88,96.51,85.64,Tanaman Tahan Kekeringan,22.24
3893,1993,Russia,Central,Corn,2027.5,28.06,1.818,6,59.16,8.21,14.79,96.52,Pertanian Organik,30.78
4671,1993,Russia,Central,Sugarcane,2981.4,4.85,4.89,10,70.38,38.97,58.57,78.21,Tanpa Adaptasi,16.72
746,1993,Russia,Central,Vegetables,2429.7,8.12,3.86,9,63.57,29.46,64.4,85.07,Rotasi Tanaman,34.97
4861,1993,Russia,Northwestern,Coffee,2220.79,20.36,0.765,3,20.43,0.9,78.66,39.36,Rotasi Tanaman,9.1
5049,1993,Russia,Northwestern,Coffee,533.85,12.94,2.88,0,,37.82,55.59,91.58,Pertanian Organik,2.0
67,1993,Russia,Northwestern,Rice,1926.35,4.26,1.63,8,23.49,29.29,4.09,84.43,Pertanian Organik,19.13
1508,1993,Russia,Northwestern,Vegetables,1505.86,14.22,4.29,3,12.49,10.95,32.76,54.92,Tanaman Tahan Kekeringan,19.09
7666,1993,Russia,Northwestern,Vegetables,1995.14,11.46,4.98,8,76.93,29.82,62.61,66.65,Pertanian Organik,16.39
3720,1993,Russia,Northwestern,Wheat,1781.26,10.88,2.78,0,36.31,28.9,56.15,46.08,Manajemen Air,8.41
72,1993,Russia,Siberian,Barley,2881.83,29.21,,5,27.96,14.7,4.7,89.71,Rotasi Tanaman,13.45
2026,1993,Russia,Siberian,Barley,1926.65,23.12,0.882,1,39.61,27.47,63.5,93.85,Manajemen Air,8.88
4633,1993,Russia,Siberian,Cotton,532.0,16.79,1.602,2,72.83,35.58,66.7,61.97,Rotasi Tanaman,5.93
4084,1993,Russia,Siberian,Fruits,1008.76,16.67,0.621,3,33.46,39.83,75.32,91.82,Pertanian Organik,-4.01
3658,1993,Russia,Siberian,Rice,2679.36,3.11,2.0,10,41.18,45.48,78.34,79.97,Pertanian Organik,-1.41
6986,1993,Russia,Siberian,Soybeans,1012.47,5.96,1.76,9,69.41,44.76,21.9,91.04,Tanpa Adaptasi,8.89
5382,1993,Russia,Siberian,Vegetables,1162.39,28.43,2.511,3,66.33,45.24,52.81,50.09,Pertanian Organik,14.28
1464,1993,Russia,Volga,Barley,1484.47,23.58,2.484,3,78.22,15.61,78.25,82.17,Rotasi Tanaman,32.84
2647,1993,Russia,Volga,Cotton,2220.99,9.13,0.81,10,22.61,4.92,11.86,83.85,Tanpa Adaptasi,31.79
3806,1993,Russia,Volga,Cotton,725.14,29.18,1.341,7,27.61,11.97,46.43,60.42,Pertanian Organik,-0.25
6369,1993,Russia,Volga,Cotton,1996.01,11.99,1.11,1,,13.81,33.56,76.84,Rotasi Tanaman,34.89
6047,1993,Russia,Volga,Fruits,423.44,12.78,0.5670000000000001,0,40.5,18.43,41.03,39.75,Tanpa Adaptasi,2.0
6830,1994,Russia,Central,Barley,1183.67,23.59,2.1870000000000003,4,41.43,17.32,66.73,86.27,Tanaman Tahan Kekeringan,27.71
5697,1994,Russia,Central,Cotton,1427.56,1.86,3.98,3,77.87,48.03,61.46,81.31,Tanaman Tahan Kekeringan,32.55
5787,1994,Russia,Central,Cotton,2323.45,19.85,2.772,3,56.67,8.13,11.67,38.22,Tanaman Tahan Kekeringan,13.44
2915,1994,Russia,Central,Soybeans,2577.53,28.51,,3,64.97,38.72,99.34,90.41,Pertanian Organik,7.73
6713,1994,Russia,Central,Sugarcane,1377.47,6.62,3.5,2,31.33,27.87,10.72,85.32,Rotasi Tanaman,28.71
1563,1994,Russia,Central,Wheat,1326.46,10.73,3.93,4,30.71,44.28,22.54,90.13,Manajemen Air,29.65
2515,1994,Russia,Northwestern,Corn,2608.73,14.32,2.02,0,93.9,48.68,67.92,68.38,Pertanian Organik,6.14
6546,1994,Russia,Northwestern,Corn,2523.09,29.74,1.836,9,48.54,42.58,13.72,76.37,Manajemen Air,11.94
2564,1994,Russia,Northwestern,Cotton,2369.04,17.3,3.024,7,60.14,8.3,87.68,65.87,Tanaman Tahan Kekeringan,19.82
3688,1994,Russia,Northwestern,Cotton,1168.51,12.94,2.01,6,26.9,10.64,42.75,35.02,Rotasi Tanaman,2.47
4253,1994,Russia,Northwestern,Soybeans,1979.63,11.1,1.72,7,66.61,43.19,85.27,42.12,Pertanian Organik,21.39
5499,1994,Russia,Northwestern,Sugarcane,2606.77,27.38,0.918,8,34.02,20.12,37.01,96.79,Rotasi Tanaman,8.47
773,1994,Russia,Northwestern,Wheat,2439.34,13.08,3.08,3,21.34,38.78,6.64,50.53,Tanpa Adaptasi,20.84
628,1994,Russia,Siberian,Fruits,1771.43,18.93,1.116,6,32.91,10.2,30.39,34.68,Tanaman Tahan Kekeringan,22.5
1240,1994,Russia,Siberian,Fruits,1951.82,20.76,2.547,10,98.63,23.35,96.89,46.25,Rotasi Tanaman,13.05
7077,1994,Russia,Siberian,Rice,1526.57,16.16,3.51,8,59.97,5.01,18.78,73.37,Tanpa Adaptasi,18.28
1516,1994,Russia,Siberian,Wheat,2786.78,28.4,1.485,7,91.81,11.87,79.96,49.13,Pertanian Organik,26.33
5010,1994,Russia,Siberian,,423.77,8.08,3.231,3,32.04,24.27,34.21,88.97,Pertanian Organik,29.29
6834,1994,Russia,Volga,Coffee,730.03,23.01,1.791,9,92.69,45.77,86.82,78.63,Tanaman Tahan Kekeringan,30.25
3335,1994,Russia,Volga,Corn,1198.19,14.45,1.16,5,36.29,44.24,86.31,35.93,Rotasi Tanaman,28.2
7463,1994,Russia,Volga,Cotton,764.61,28.1,0.5850000000000001,3,34.87,40.32,27.01,84.59,Tanpa Adaptasi,-2.11
6049,1994,Russia,Volga,Fruits,394.37,29.94,1.692,10,66.56,6.02,39.94,78.12,Rotasi Tanaman,28.3
2752,1994,Russia,Volga,Rice,2805.57,3.73,2.02,6,91.63,42.4,2.7,95.01,Tanaman Tahan Kekeringan,7.3
1313,1994,Russia,Volga,Vegetables,404.08,28.26,2.169,6,26.71,0.71,14.15,59.49,Manajemen Air,8.76
2319,1994,Russia,Volga,Vegetables,1719.08,5.92,0.57,1,11.69,42.8,2.75,90.49,Manajemen Air,5.67
1318,1994,Russia,Volga,Wheat,1894.57,26.33,2.601,10,51.56,22.28,64.17,30.0,Manajemen Air,-4.35
401,1995,Russia,Central,Corn,1288.19,15.23,2.3400000000000003,5,43.27,14.63,64.52,76.81,Tanpa Adaptasi,10.07
3958,1995,Russia,Central,Cotton,852.62,24.59,3.519,2,38.33,15.74,38.08,35.72,Tanaman Tahan Kekeringan,30.03
7038,1995,Russia,Central,Fruits,1486.95,3.89,0.85,8,62.38,45.66,96.65,63.68,Tanpa Adaptasi,-3.7
523,1995,Russia,Central,Wheat,585.08,22.83,2.268,2,61.17,37.73,78.83,99.6,Tanaman Tahan Kekeringan,-1.58
4177,1995,Russia,Northwestern,Fruits,1854.45,6.34,1.03,2,41.35,41.65,26.39,75.04,Rotasi Tanaman,7.37
6336,1995,Russia,Northwestern,Rice,1399.13,28.52,1.566,5,52.72,45.9,55.81,59.62,Pertanian Organik,8.32
7915,1995,Russia,Northwestern,Rice,2946.26,19.44,1.314,5,89.9,41.13,83.94,46.59,Tanpa Adaptasi,25.73
5079,1995,Russia,Northwestern,Soybeans,363.51,24.06,0.945,6,25.58,8.11,64.97,98.6,Manajemen Air,7.24
7032,1995,Russia,Northwestern,Soybeans,221.4,9.88,3.654,1,48.25,24.98,16.26,87.84,Pertanian Organik,14.77
1366,1995,Russia,Northwestern,Sugarcane,1758.15,25.89,1.278,6,47.65,0.64,39.34,39.49,Pertanian Organik,-0.99
2423,1995,Russia,Siberian,Coffee,2698.9,11.5,1.67,4,66.82,19.18,66.42,84.01,Pertanian Organik,0.83
3959,1995,Russia,Siberian,Corn,1858.39,24.53,1.143,1,74.88,33.27,85.07,48.4,Rotasi Tanaman,25.62
1219,1995,Russia,Siberian,Fruits,1801.34,23.4,2.268,1,29.96,6.32,88.21,32.4,Manajemen Air,14.57
2693,1995,Russia,Siberian,Soybeans,2716.6,2.18,2.77,5,56.32,19.72,78.07,67.48,Tanaman Tahan Kekeringan,0.47
1723,1995,Russia,Siberian,Sugarcane,626.9,29.66,3.654,7,75.95,23.67,30.94,41.37,Tanpa Adaptasi,14.91
6360,1995,Russia,Siberian,Sugarcane,2600.43,9.53,0.72,4,52.96,45.25,62.75,52.25,Pertanian Organik,-1.02
1346,1995,Russia,Siberian,Vegetables,1298.27,1.51,0.85,5,56.38,21.72,40.83,67.6,Tanaman Tahan Kekeringan,32.07
6885,1995,Russia,Siberian,Vegetables,1636.64,8.41,0.54,9,76.72,8.19,69.3,68.85,Manajemen Air,7.56
7091,1995,Russia,Siberian,Wheat,430.18,20.24,1.4580000000000002,1,21.82,15.6,53.76,57.31,Tanaman Tahan Kekeringan,22.39
4627,1995,Russia,Volga,Coffee,327.95,25.58,1.134,0,70.0,8.57,6.48,52.76,Pertanian Organik,-1.95
7270,1995,Russia,Volga,Corn,2090.09,11.1,2.28,10,44.26,8.12,54.63,73.27,Manajemen Air,12.99
7948,1995,Russia,Volga,Cotton,2812.06,11.01,2.89,7,49.05,48.01,42.69,69.33,Pertanian Organik,22.2
4162,1995,Russia,Volga,Rice,1610.31,7.52,0.55,7,54.43,15.39,65.05,59.17,Manajemen Air,1.94
5558,1995,Russia,Volga,Soybeans,2709.14,3.27,2.02,9,82.33,1.87,53.3,35.29,Tanpa Adaptasi,2.47
4849,1995,Russia,Volga,Vegetables,1901.61,16.26,3.1050000000000004,9,31.91,28.14,80.84,86.56,Manajemen Air,18.43
3504,1996,Russia,Central,Cotton,1884.81,18.87,0.99,7,15.99,24.71,12.49,47.72,Manajemen Air,-4.79
245,1996,Russia,Central,Soybeans,832.91,28.72,1.881,3,99.18,15.81,77.0,68.68,Tanaman Tahan Kekeringan,2.21
409,1996,Russia,Central,,426.28,15.06,0.7110000000000001,4,30.86,38.12,14.62,56.05,Pertanian Organik,0.07
5668,1996,Russia,Northwestern,Barley,2594.55,23.74,2.61,2,75.6,35.13,8.67,48.0,Pertanian Organik,3.53
3766,1996,Russia,Northwestern,Coffee,1901.48,24.88,1.989,4,45.18,14.94,75.88,63.77,Tanaman Tahan Kekeringan,28.44
2253,1996,Russia,Northwestern,Wheat,616.88,2.22,2.61,10,20.4,21.71,4.33,33.69,Tanaman Tahan Kekeringan,14.65
7444,1996,Russia,Siberian,Cotton,1181.0,21.0,2.2230000000000003,1,64.78,17.9,96.03,45.84,Rotasi Tanaman,6.21
3506,1996,Russia,Siberian,Soybeans,2410.48,3.7,2.86,4,95.77,32.61,34.29,52.16,Pertanian Organik,-0.66
5522,1996,Russia,Siberian,Sugarcane,1815.77,24.46,0.648,2,48.44,26.56,81.84,67.94,Rotasi Tanaman,1.98
3270,1996,Russia,Volga,Coffee,2157.01,22.59,3.366,6,43.87,39.16,22.44,35.99,Pertanian Organik,31.74
5832,1996,Russia,Volga,Fruits,1360.0,2.14,0.94,0,80.81,3.34,51.38,34.29,Tanaman Tahan Kekeringan,2.19
7371,1996,Russia,Volga,Wheat,2862.02,18.96,1.656,5,64.06,8.61,31.58,81.14,Manajemen Air,25.15
835,1997,Russia,Central,Barley,451.24,10.4,1.656,8,29.77,34.02,58.74,59.22,Pertanian Organik,-0.13
953,1997,Russia,Central,Rice,1456.99,12.26,1.99,3,55.44,23.82,24.31,53.9,Manajemen Air,34.62
3584,1997,Russia,Central,Rice,619.37,8.48,4.3,0,32.64,7.75,47.71,50.61,Rotasi Tanaman,14.74
6341,1997,Russia,Central,Rice,2706.28,15.86,1.962,2,68.84,42.74,84.9,59.7,Rotasi Tanaman,33.74
2847,1997,Russia,Central,Sugarcane,1952.12,3.71,2.11,1,71.33,17.25,90.78,54.77,Pertanian Organik,23.33
858,1997,Russia,Central,Wheat,1914.79,13.48,4.41,9,71.27,38.32,74.82,85.15,Rotasi Tanaman,17.27
1350,1997,Russia,Northwestern,Barley,2676.41,22.67,3.393,6,14.34,7.68,97.59,73.11,Rotasi Tanaman,13.92
2817,1997,Russia,Northwestern,Fruits,2727.35,2.27,1.91,8,74.54,15.73,34.22,42.19,Pertanian Organik,6.78
5646,1997,Russia,Northwestern,Rice,2360.91,22.48,2.556,0,51.04,10.61,21.83,72.38,Rotasi Tanaman,27.9
7987,1997,Russia,Northwestern,Rice,2401.63,13.01,0.71,2,47.62,3.61,51.79,80.9,Rotasi Tanaman,-3.98
3683,1997,Russia,Northwestern,Soybeans,218.22,19.27,1.656,9,36.36,25.9,34.68,99.17,Tanaman Tahan Kekeringan,32.23
4172,1997,Russia,Northwestern,Wheat,2985.97,11.64,2.51,9,13.71,24.77,68.14,48.54,Pertanian Organik,28.83
6708,1997,Russia,Siberian,Barley,,25.1,2.331,3,96.19,43.11,6.07,91.06,Tanpa Adaptasi,16.85
6805,1997,Russia,Siberian,Barley,1024.74,27.39,4.32,9,68.17,8.02,6.95,71.48,Rotasi Tanaman,18.86
2070,1997,Russia,Siberian,Coffee,782.13,9.35,3.66,1,71.14,8.71,36.39,39.19,Manajemen Air,30.81
2667,1997,Russia,Siberian,Corn,2217.9,28.6,1.818,5,81.0,41.29,36.05,33.46,Manajemen Air,-2.37
5815,1997,Russia,Siberian,Corn,1437.26,28.74,2.358,3,82.99,13.22,77.15,32.52,Tanaman Tahan Kekeringan,16.16
438,1997,Russia,Siberian,Fruits,,25.58,2.871,7,98.62,23.4,21.78,58.46,Rotasi Tanaman,12.22
2473,1997,Russia,Siberian,Rice,1871.8,10.01,1.62,4,41.77,25.7,59.06,84.55,Tanpa Adaptasi,29.23
647,1997,Russia,Siberian,Sugarcane,697.62,9.55,4.95,3,95.46,39.14,45.24,49.95,Manajemen Air,10.15
2599,1997,Russia,Siberian,Sugarcane,1725.07,17.83,0.756,5,34.47,35.19,51.95,31.41,Tanpa Adaptasi,32.5
2648,1997,Russia,Siberian,Wheat,1997.39,13.72,3.61,5,77.49,47.96,57.35,83.83,Pertanian Organik,12.19
2877,1997,Russia,Volga,Cotton,,3.35,4.53,2,76.19,12.81,58.68,35.14,Tanpa Adaptasi,13.63
4297,1997,Russia,Volga,Fruits,2995.0,13.18,2.05,2,90.99,7.19,14.79,35.16,Tanaman Tahan Kekeringan,32.24
3848,1997,Russia,Volga,Soybeans,2601.88,1.77,0.89,2,54.52,37.52,55.65,93.59,Pertanian Organik,4.63
430,1997,Russia,Volga,Wheat,2925.2,18.12,2.259,1,29.13,33.88,19.41,58.62,Rotasi Tanaman,29.58
2024,1998,Russia,Central,Barley,2961.29,17.77,2.421,0,41.38,44.19,83.43,40.94,Tanpa Adaptasi,3.91
5203,1998,Russia,Central,Barley,1630.0,15.56,2.088,10,56.41,41.89,29.0,81.6,Rotasi Tanaman,34.68
1793,1998,Russia,Central,Coffee,2847.11,21.27,2.799,8,80.49,23.75,83.26,44.61,Tanaman Tahan Kekeringan,15.21
5627,1998,Russia,Central,Coffee,2188.16,4.31,3.67,2,33.24,0.14,25.62,54.11,Pertanian Organik,27.71
5686,1998,Russia,Central,Wheat,956.3,12.79,0.9,4,11.89,9.0,64.79,93.91,Tanpa Adaptasi,-1.4
2876,1998,Russia,Northwestern,Coffee,990.51,8.5,2.27,1,25.48,18.69,74.69,97.46,Tanpa Adaptasi,4.61
6361,1998,Russia,Northwestern,Coffee,1623.72,1.21,3.66,8,21.67,14.33,74.33,64.79,Rotasi Tanaman,27.07
4904,1998,Russia,Northwestern,Cotton,771.22,6.89,2.13,0,76.06,31.1,55.51,50.68,Rotasi Tanaman,6.55
3362,1998,Russia,Northwestern,Fruits,2126.38,17.27,3.042,5,39.88,30.94,44.36,89.58,Rotasi Tanaman,13.34
5085,1998,Russia,Northwestern,Soybeans,1925.45,21.02,2.367,6,42.71,10.5,51.02,75.44,Rotasi Tanaman,3.7
1929,1998,Russia,Northwestern,Vegetables,1129.6,7.91,0.81,10,23.91,21.75,52.47,33.72,Pertanian Organik,9.7
7532,1998,Russia,Siberian,Barley,1116.77,15.22,3.285,9,77.48,0.72,78.68,89.61,Pertanian Organik,12.05
7570,1998,Russia,Siberian,Coffee,1994.3,20.5,2.628,6,,20.18,49.33,63.91,Rotasi Tanaman,2.64
3587,1998,Russia,Siberian,Soybeans,2805.77,15.41,2.682,0,48.33,23.05,64.72,74.1,Manajemen Air,7.85
513,1998,Russia,Volga,Barley,1120.88,22.35,2.9610000000000003,2,63.72,17.65,58.2,71.84,Tanpa Adaptasi,28.83
2912,1998,Russia,Volga,Barley,941.17,25.46,3.204,0,46.06,37.16,58.82,31.14,Manajemen Air,24.34
2565,1998,Russia,Volga,Fruits,1726.01,14.76,1.26,8,59.34,28.79,64.7,56.22,Manajemen Air,1.87
1834,1998,Russia,Volga,Sugarcane,739.8,3.88,2.8,7,32.6,13.37,77.41,44.11,Manajemen Air,10.18
347,1998,Russia,Volga,Vegetables,1943.75,13.43,1.2,9,37.65,11.76,43.85,64.86,Manajemen Air,25.44
4552,1998,Russia,Volga,Wheat,2795.11,22.45,1.359,2,49.98,15.43,12.91,63.49,Pertanian Organik,18.9
390,1999,Russia,Central,Coffee,1810.18,3.92,1.91,1,72.17,10.71,17.08,54.64,Manajemen Air,9.52
