ID,Tahun,Nama_Negara,Wilayah,Jenis_Tanaman,Total_Curah_Hujan_mm,Emisi_CO2_JT_Ton,Hasil_Panen_Ton_per_HA,Kejadian_Cuaca_Ekstrim,Akses_Irigasi,Penggunaan_Pestisida_KG_per_HA,Penggunaan_Pupuk_KG_per_HA,Indeks_Kesehatan_Tanah,Strategi_Adaptasi,Suhu_Rata_Rata_C
336,1990,India,Punjab,Vegetables,,16.8,0.9,1,63.89,33.77,94.56,51.92,Rotasi Tanaman,25.11
3523,1990,India,Punjab,Vegetables,2903.4,15.42,3.33,1,52.22,33.24,47.88,40.36,Pertanian Organik,19.37
5004,1990,India,Punjab,Vegetables,983.96,21.45,2.394,2,75.39,42.01,34.17,89.83,Pertanian Organik,14.53
732,1991,India,'Tamil Nadu',Corn,1962.73,1.37,1.43,1,40.04,13.87,48.67,51.29,Tanaman Tahan Kekeringan,30.21
2763,1991,India,'Tamil Nadu',Corn,1300.8,15.63,1.773,7,73.62,4.25,78.64,97.25,Tanpa Adaptasi,-4.33
6254,1991,India,'Tamil Nadu',Corn,1684.5,6.74,1.43,9,77.44,13.84,39.15,86.99,Pertanian Organik,-0.07
2577,1991,India,'Tamil Nadu',Cotton,564.04,24.68,2.313,9,49.83,2.72,51.49,47.72,Tanpa Adaptasi,-4.7
739,1991,India,'Tamil Nadu',Rice,2446.45,20.86,1.125,4,19.32,41.25,0.65,88.14,Tanpa Adaptasi,-0.43
3015,1991,India,'Tamil Nadu',Soybeans,1667.68,16.55,0.918,6,79.51,0.8,32.16,70.68,Tanaman Tahan Kekeringan,-4.51
3126,1991,India,'Tamil Nadu',Sugarcane,2333.03,11.49,2.63,5,77.06,22.16,5.18,83.87,Tanpa Adaptasi,17.8
6445,1991,India,'Tamil Nadu',Sugarcane,581.95,28.28,1.134,5,38.25,30.95,38.33,79.09,Tanpa Adaptasi,33.54
4843,1991,India,'Tamil Nadu',Vegetables,1385.82,22.19,2.205,5,45.74,44.06,19.55,54.15,Tanpa Adaptasi,23.64
4764,1991,India,'West Bengal',Barley,561.64,21.7,1.782,5,82.51,39.28,73.39,79.2,Tanpa Adaptasi,0.6
4060,1991,India,'West Bengal',Corn,629.15,27.51,2.457,10,43.74,10.77,23.99,53.57,Pertanian Organik,-3.72
6034,1991,India,'West Bengal',Corn,311.6,13.7,2.97,5,27.79,6.68,10.54,48.81,Tanpa Adaptasi,18.53
3918,1991,India,'West Bengal',Rice,,26.67,1.845,3,13.13,5.76,64.97,92.64,Tanaman Tahan Kekeringan,-1.4
3897,1991,India,'West Bengal',Sugarcane,1281.89,8.58,4.45,10,72.76,26.22,41.33,47.28,Tanaman Tahan Kekeringan,15.92
48,1991,India,'West Bengal',Vegetables,2625.5,20.89,3.456,8,80.86,0.94,4.36,91.95,Tanpa Adaptasi,10.38
250,1991,India,'West Bengal',Vegetables,1841.24,23.33,2.367,9,49.16,34.3,73.16,44.22,Manajemen Air,3.98
1142,1991,India,Maharashtra,Barley,237.07,28.39,2.529,2,35.12,42.69,86.16,53.01,Tanpa Adaptasi,7.27
2766,1991,India,Maharashtra,Barley,1707.41,22.61,4.05,2,34.9,40.58,67.97,30.4,Pertanian Organik,14.06
1355,1991,India,Maharashtra,Coffee,753.0,9.82,2.0,0,21.7,8.62,94.65,36.0,Tanpa Adaptasi,10.28
2215,1991,India,Maharashtra,Coffee,2060.12,15.07,1.503,2,87.1,6.97,38.14,87.96,Tanaman Tahan Kekeringan,2.91
7154,1991,India,Maharashtra,Corn,1916.32,11.59,3.51,10,79.99,28.29,97.08,42.7,Manajemen Air,10.81
2795,1991,India,Maharashtra,Fruits,2041.6,2.7,2.94,8,67.72,4.95,39.26,69.86,Rotasi Tanaman,-2.82
4792,1991,India,Maharashtra,Wheat,333.73,23.89,1.872,0,81.17,43.3,72.31,91.02,Tanpa Adaptasi,10.87
1800,1991,India,Punjab,Barley,1323.08,8.71,2.87,4,67.21,35.11,96.33,46.21,Manajemen Air,20.13
7848,1991,India,Punjab,Barley,,15.26,0.909,5,23.06,7.93,44.44,90.68,Rotasi Tanaman,-2.83
5149,1991,India,Punjab,Soybeans,1515.32,17.09,1.062,9,88.52,37.46,68.79,58.73,Manajemen Air,-3.53
7705,1991,India,Punjab,Soybeans,522.7,28.8,0.531,10,70.42,38.56,98.3,54.64,Manajemen Air,8.42
327,1991,India,Punjab,Sugarcane,1554.5,3.04,3.75,5,57.83,3.13,74.68,57.19,Pertanian Organik,31.13
281,1992,India,'Tamil Nadu',Barley,1613.03,8.39,1.47,7,39.88,8.24,89.27,91.17,Tanaman Tahan Kekeringan,34.69
716,1992,India,'Tamil Nadu',Coffee,1335.44,11.23,2.61,5,46.79,18.68,10.13,89.22,Rotasi Tanaman,10.23
6266,1992,India,'Tamil Nadu',Coffee,2618.94,27.54,3.402,9,26.8,33.51,26.81,48.73,Tanaman Tahan Kekeringan,22.73
2183,1992,India,'Tamil Nadu',Corn,291.26,15.81,1.341,7,47.6,31.99,34.2,36.73,Tanaman Tahan Kekeringan,7.64
3382,1992,India,'Tamil Nadu',Cotton,503.05,23.24,2.574,4,29.69,6.61,54.41,84.86,Tanaman Tahan Kekeringan,30.82
4587,1992,India,'Tamil Nadu',Cotton,1083.84,21.12,2.673,9,81.21,23.53,13.0,42.85,Tanpa Adaptasi,-0.23
1905,1992,India,'Tamil Nadu',Fruits,2711.12,10.15,3.36,3,18.18,15.14,52.95,67.11,Tanaman Tahan Kekeringan,18.35
5673,1992,India,'Tamil Nadu',Soybeans,600.5,18.23,0.945,4,38.98,13.06,69.47,84.4,Manajemen Air,7.47
4263,1992,India,'Tamil Nadu',Vegetables,1216.44,14.59,3.7,7,,44.25,98.45,49.87,Rotasi Tanaman,31.34
3122,1992,India,'West Bengal',Cotton,,0.67,2.08,7,19.75,13.12,17.21,77.24,Pertanian Organik,8.94
1928,1992,India,'West Bengal',Soybeans,1371.86,15.72,1.8,5,93.31,7.39,50.44,76.93,Tanpa Adaptasi,13.39
5658,1992,India,'West Bengal',Vegetables,2511.18,26.41,4.4190000000000005,3,94.43,22.51,87.1,91.62,Tanaman Tahan Kekeringan,17.0
7608,1992,India,'West Bengal',Vegetables,1638.2,11.77,4.38,2,63.58,33.33,13.56,37.27,Tanaman Tahan Kekeringan,15.97
7732,1992,India,Maharashtra,Coffee,666.28,7.7,3.57,7,70.26,13.26,85.57,87.14,Manajemen Air,26.48
3493,1992,India,Maharashtra,Corn,1770.27,4.62,0.81,9,87.29,5.63,41.84,31.48,Tanpa Adaptasi,33.62
64,1992,India,Maharashtra,Fruits,2061.4,11.85,3.8,4,95.95,37.0,7.74,85.49,Pertanian Organik,20.31
2392,1992,India,Maharashtra,Rice,302.04,8.73,3.321,3,67.26,8.54,96.05,43.9,Manajemen Air,13.67
4402,1992,India,Maharashtra,Sugarcane,2119.01,19.29,0.945,8,57.89,45.34,88.88,78.26,Manajemen Air,-1.65
1779,1992,India,Maharashtra,Vegetables,1647.6,21.42,0.549,6,50.08,48.45,62.96,92.81,Pertanian Organik,7.74
4200,1992,India,Maharashtra,Wheat,2277.86,25.22,1.692,4,25.6,45.44,53.56,45.06,Tanpa Adaptasi,0.55
5879,1992,India,Maharashtra,Wheat,371.5,6.98,1.143,0,78.28,21.59,86.8,49.27,Pertanian Organik,-3.85
6798,1992,India,Maharashtra,Wheat,2033.66,28.47,1.287,0,53.24,24.41,40.44,45.84,Manajemen Air,3.48
5121,1992,India,Punjab,Barley,2597.89,27.46,2.3400000000000003,4,78.74,38.51,97.25,30.23,Tanaman Tahan Kekeringan,17.91
2293,1992,India,Punjab,Corn,1943.98,9.13,3.22,2,99.28,23.8,74.34,54.04,Rotasi Tanaman,30.26
3257,1992,India,Punjab,Corn,662.66,12.33,2.35,3,78.91,15.89,10.74,96.54,Pertanian Organik,22.84
7708,1992,India,Punjab,Corn,1899.37,18.23,1.872,8,94.77,23.65,46.93,75.9,Manajemen Air,27.33
1913,1992,India,Punjab,Cotton,2277.07,18.06,1.818,3,77.61,13.12,78.69,31.88,Rotasi Tanaman,17.32
3527,1992,India,Punjab,Cotton,2362.82,28.11,0.7290000000000001,3,70.47,12.62,32.0,32.05,Rotasi Tanaman,1.9
715,1992,India,Punjab,Soybeans,2871.0,11.81,2.5,3,28.53,10.49,28.0,67.46,Pertanian Organik,15.23
205,1992,India,Punjab,Vegetables,1462.31,10.85,2.47,1,69.72,44.79,7.79,84.99,Tanaman Tahan Kekeringan,14.72
4304,1993,India,'Tamil Nadu',Coffee,328.66,1.63,1.602,5,29.71,1.15,14.62,47.55,Tanpa Adaptasi,4.35
5939,1993,India,'Tamil Nadu',Corn,2961.61,7.72,1.67,10,92.22,17.32,54.35,72.54,Manajemen Air,33.42
3352,1993,India,'Tamil Nadu',Fruits,1713.63,19.37,1.818,5,83.29,31.92,40.59,31.56,Rotasi Tanaman,32.57
4925,1993,India,'Tamil Nadu',Rice,917.33,14.45,4.31,3,85.07,14.57,52.51,62.15,Rotasi Tanaman,14.08
1784,1993,India,'Tamil Nadu',Sugarcane,1505.0,23.9,0.8280000000000001,5,21.44,42.36,86.54,66.9,Manajemen Air,-1.3
3622,1993,India,'Tamil Nadu',Sugarcane,1511.86,5.37,4.19,8,10.61,42.1,77.86,70.39,Rotasi Tanaman,16.35
3747,1993,India,'Tamil Nadu',Vegetables,2624.86,17.49,2.9160000000000004,7,14.95,28.41,44.27,68.24,Tanpa Adaptasi,13.5
7020,1993,India,'Tamil Nadu',Vegetables,1893.75,10.3,2.43,0,49.14,5.54,12.88,55.63,Rotasi Tanaman,29.47
20,1993,India,'West Bengal',Cotton,704.58,0.7,3.71,9,42.9,14.93,93.03,74.17,Rotasi Tanaman,31.75
5116,1993,India,'West Bengal',Cotton,2101.37,12.25,1.13,5,98.69,26.35,1.02,49.42,Tanaman Tahan Kekeringan,4.37
128,1993,India,'West Bengal',Fruits,2656.93,19.82,,8,20.51,22.84,94.42,43.07,Tanpa Adaptasi,0.8
6359,1993,India,'West Bengal',Sugarcane,1476.48,27.48,2.6910000000000003,7,74.2,16.67,18.13,46.28,Tanpa Adaptasi,5.07
6690,1993,India,'West Bengal',Sugarcane,1053.67,17.43,2.124,3,30.52,2.0,3.01,72.59,Tanpa Adaptasi,8.31
1278,1993,India,Maharashtra,Vegetables,1487.64,12.86,1.53,7,47.93,12.64,67.32,72.69,Tanaman Tahan Kekeringan,2.36
2509,1993,India,Maharashtra,Wheat,1887.02,11.23,3.13,7,83.46,31.79,59.05,81.58,Tanpa Adaptasi,25.3
2524,1993,India,Punjab,Vegetables,1932.56,25.98,2.268,3,46.27,16.05,92.56,55.2,Tanpa Adaptasi,-0.9
3176,1994,India,'Tamil Nadu',,986.53,7.91,3.83,3,36.39,4.83,60.58,94.9,Tanaman Tahan Kekeringan,28.3
3942,1994,India,'West Bengal',Coffee,662.48,26.76,2.988,8,38.64,5.53,97.68,34.49,Tanpa Adaptasi,27.85
630,1994,India,'West Bengal',Rice,2722.96,17.96,1.737,8,93.89,44.66,95.58,65.29,Tanaman Tahan Kekeringan,2.48
3922,1994,India,'West Bengal',Rice,,28.03,2.52,1,46.52,11.1,27.6,85.41,Tanpa Adaptasi,29.69
4991,1994,India,'West Bengal',Rice,2785.24,17.95,2.205,5,98.95,42.41,15.45,33.74,Tanaman Tahan Kekeringan,6.96
5633,1994,India,'West Bengal',Sugarcane,1415.42,16.72,1.809,9,68.96,47.98,36.89,83.62,Manajemen Air,-1.96
3019,1994,India,'West Bengal',Wheat,1281.54,11.75,3.46,9,79.41,13.57,2.4,90.57,Tanaman Tahan Kekeringan,17.12
3520,1994,India,Maharashtra,Corn,2248.58,8.89,2.99,3,39.85,36.21,8.95,71.65,Manajemen Air,34.28
4317,1994,India,Maharashtra,Fruits,344.26,29.45,,10,73.72,34.25,77.88,77.05,Manajemen Air,1.36
542,1994,India,Maharashtra,Sugarcane,272.95,4.72,0.7290000000000001,7,89.09,9.75,7.04,38.13,Rotasi Tanaman,29.88
3832,1994,India,Maharashtra,Sugarcane,1485.54,6.62,2.16,2,61.54,28.97,93.43,53.42,Tanpa Adaptasi,6.12
3722,1994,India,Punjab,Cotton,1752.64,26.41,2.934,0,65.66,5.61,62.03,40.48,Pertanian Organik,15.38
7214,1994,India,Punjab,Soybeans,2451.12,0.99,2.85,2,33.84,42.81,59.22,60.65,Rotasi Tanaman,33.55
1082,1994,India,Punjab,Sugarcane,2781.64,27.94,0.936,2,81.33,29.77,24.7,66.81,Rotasi Tanaman,6.23
6877,1995,India,'Tamil Nadu',Coffee,744.01,1.91,1.84,9,14.72,42.27,76.53,33.15,Pertanian Organik,11.17
4754,1995,India,'Tamil Nadu',Rice,1564.4,28.18,1.4580000000000002,0,41.16,22.85,82.62,45.38,Rotasi Tanaman,22.36
451,1995,India,'West Bengal',Corn,536.25,25.74,2.502,7,11.93,23.14,29.26,38.27,Tanpa Adaptasi,7.57
2037,1995,India,'West Bengal',Cotton,1428.32,24.65,2.385,6,98.06,26.21,97.73,59.59,Manajemen Air,16.39
2050,1995,India,'West Bengal',Cotton,426.95,6.35,2.232,1,25.72,21.66,40.28,62.58,Tanpa Adaptasi,27.09
3311,1995,India,'West Bengal',Cotton,491.81,13.78,2.619,3,29.53,42.26,30.11,46.64,Pertanian Organik,25.69
325,1995,India,'West Bengal',Wheat,498.82,3.46,2.25,2,34.96,47.18,48.95,60.61,Tanpa Adaptasi,-2.16
2568,1995,India,'West Bengal',,2067.0,10.96,1.57,7,46.22,44.1,93.88,95.18,Tanaman Tahan Kekeringan,24.68
6965,1995,India,Maharashtra,Coffee,1141.19,3.21,1.38,9,,29.42,18.5,68.0,Rotasi Tanaman,-0.32
6558,1995,India,Maharashtra,Cotton,2788.93,16.98,0.666,9,55.32,49.46,8.36,98.18,Rotasi Tanaman,-0.4
720,1995,India,Maharashtra,Sugarcane,786.06,2.41,2.27,8,76.47,11.6,16.92,73.71,Tanaman Tahan Kekeringan,11.83
6636,1995,India,Maharashtra,Vegetables,1522.13,24.66,0.774,2,73.73,20.32,29.33,59.36,Tanaman Tahan Kekeringan,3.46
3440,1995,India,Maharashtra,Wheat,2031.79,29.86,2.952,1,55.88,19.72,30.35,92.22,Tanpa Adaptasi,32.99
247,1995,India,Punjab,Barley,2754.27,17.76,1.557,3,21.53,0.39,23.31,54.76,Pertanian Organik,30.42
5028,1995,India,Punjab,Barley,2063.59,23.42,1.98,1,88.23,18.19,48.84,92.61,Tanpa Adaptasi,23.93
3389,1995,India,Punjab,Fruits,1866.51,18.8,3.078,2,21.19,49.07,54.41,70.67,Tanaman Tahan Kekeringan,30.8
31,1995,India,Punjab,Soybeans,1283.71,24.56,1.2240000000000002,8,82.82,10.0,29.4,46.0,Pertanian Organik,20.86
6108,1995,India,Punjab,Soybeans,555.33,5.31,1.33,6,82.27,36.64,23.96,41.55,Pertanian Organik,30.38
6902,1995,India,Punjab,Soybeans,2987.11,9.81,2.51,6,76.71,39.87,17.91,52.72,Rotasi Tanaman,-4.75
4993,1995,India,Punjab,Sugarcane,710.71,23.69,3.96,0,60.14,37.27,70.15,49.87,Tanaman Tahan Kekeringan,18.19
431,1995,India,Punjab,Vegetables,698.01,13.16,1.6,0,94.31,34.51,86.74,98.45,Tanaman Tahan Kekeringan,21.13
2039,1995,India,Punjab,Vegetables,2723.03,4.38,1.89,0,35.1,40.73,38.86,64.8,Rotasi Tanaman,-1.94
4282,1995,India,Punjab,Vegetables,1940.83,6.11,4.1,6,74.79,33.24,74.95,96.05,Tanaman Tahan Kekeringan,13.98
5191,1995,India,Punjab,Vegetables,2146.93,4.63,4.95,8,74.77,16.92,91.05,43.62,Tanaman Tahan Kekeringan,18.11
6815,1996,India,'Tamil Nadu',Rice,977.92,23.19,1.854,10,58.62,33.0,4.55,31.16,Tanaman Tahan Kekeringan,8.67
4178,1996,India,'Tamil Nadu',Soybeans,1493.07,21.21,0.5670000000000001,5,11.34,12.21,9.11,48.61,Tanpa Adaptasi,-4.48
328,1996,India,'Tamil Nadu',Wheat,1483.99,20.02,2.034,2,46.42,33.91,37.74,68.26,Manajemen Air,14.14
2198,1996,India,'Tamil Nadu',Wheat,1896.87,4.49,4.77,9,89.2,24.85,43.11,69.6,Tanpa Adaptasi,19.32
3807,1996,India,'West Bengal',Barley,2219.75,4.84,3.56,0,35.81,3.52,46.27,54.21,Rotasi Tanaman,15.63
6366,1996,India,'West Bengal',Corn,814.97,9.31,1.8,0,62.89,1.43,2.08,65.45,Pertanian Organik,6.08
5011,1996,India,'West Bengal',Cotton,1203.67,27.49,1.521,8,92.6,10.13,37.76,47.69,Tanpa Adaptasi,4.59
6602,1996,India,'West Bengal',Rice,2934.88,6.82,2.64,9,61.91,24.73,53.28,45.1,Rotasi Tanaman,28.19
4571,1996,India,'West Bengal',Soybeans,1071.29,7.71,2.77,9,81.89,11.8,39.64,39.77,Pertanian Organik,6.76
6248,1996,India,'West Bengal',Soybeans,1697.09,26.64,0.8370000000000001,1,23.48,13.11,2.2,40.79,Rotasi Tanaman,28.34
618,1996,India,'West Bengal',Sugarcane,1239.78,0.68,0.7,7,20.97,31.43,40.25,62.34,Manajemen Air,0.33
5421,1996,India,'West Bengal',Sugarcane,2672.09,23.82,2.115,1,73.45,28.52,80.67,34.22,Tanaman Tahan Kekeringan,0.88
4841,1996,India,Maharashtra,Coffee,2779.86,2.39,0.67,2,99.87,30.28,84.8,63.03,Manajemen Air,4.33
5833,1996,India,Maharashtra,Coffee,1456.47,15.17,1.656,10,57.46,40.74,18.84,59.0,Manajemen Air,28.78
7302,1996,India,Maharashtra,Cotton,2843.4,28.01,2.574,5,27.46,3.57,96.03,84.84,Pertanian Organik,23.95
6930,1996,India,Maharashtra,Fruits,212.45,22.7,1.179,10,78.69,10.03,11.35,48.2,Rotasi Tanaman,32.39
868,1996,India,Maharashtra,Soybeans,1934.64,0.65,2.74,2,61.75,49.39,67.39,83.97,Manajemen Air,34.72
5445,1996,India,Maharashtra,Sugarcane,1177.27,14.45,1.15,4,30.37,28.55,24.63,89.69,Tanaman Tahan Kekeringan,-3.26
5331,1996,India,Punjab,Barley,2791.25,25.9,2.934,10,78.78,33.65,45.58,61.64,Pertanian Organik,30.32
1731,1996,India,Punjab,Coffee,770.23,6.13,3.2,10,48.84,44.5,68.84,54.57,Tanaman Tahan Kekeringan,15.25
1819,1996,India,Punjab,Cotton,2106.88,9.77,3.72,10,14.77,9.08,74.93,50.81,Manajemen Air,22.43
1354,1996,India,Punjab,Rice,2793.19,2.39,2.59,8,59.9,8.43,24.24,86.51,Manajemen Air,-3.62
5811,1996,India,Punjab,Wheat,1660.3,7.36,2.61,0,29.66,14.36,93.3,84.26,Rotasi Tanaman,25.09
7187,1996,India,Punjab,Wheat,2385.17,12.17,2.79,0,59.1,21.0,49.47,93.67,Tanpa Adaptasi,2.63
165,1997,India,'Tamil Nadu',Cotton,1352.67,2.07,1.04,1,84.05,3.77,77.11,86.75,Pertanian Organik,33.68
7979,1997,India,'Tamil Nadu',Sugarcane,1064.65,6.08,2.1,5,73.85,34.33,26.51,80.27,Tanaman Tahan Kekeringan,-3.98
386,1997,India,'Tamil Nadu',Vegetables,683.74,10.47,2.34,9,55.93,18.21,21.22,66.37,Tanpa Adaptasi,31.14
492,1997,India,'Tamil Nadu',Vegetables,228.63,14.13,1.818,0,89.59,15.27,41.38,59.71,Pertanian Organik,17.27
5577,1997,India,'West Bengal',Barley,1499.45,21.4,2.853,4,94.94,20.97,55.11,86.83,Manajemen Air,25.25
4795,1997,India,'West Bengal',Coffee,1417.87,15.15,2.034,1,67.85,20.2,10.19,54.91,Pertanian Organik,9.8
472,1997,India,'West Bengal',Rice,2731.72,23.5,1.485,6,22.85,0.2,33.03,77.25,Pertanian Organik,22.27
2211,1997,India,'West Bengal',Rice,2539.83,2.42,1.88,9,71.96,47.03,14.43,91.98,Rotasi Tanaman,23.86
5899,1997,India,'West Bengal',Rice,2368.23,6.74,2.13,2,98.77,45.56,64.49,91.89,Tanpa Adaptasi,32.79
1157,1997,India,'West Bengal',Sugarcane,2992.45,5.83,1.61,2,34.23,32.88,73.61,76.57,Manajemen Air,10.21
4797,1997,India,'West Bengal',Vegetables,1307.38,7.22,2.76,1,58.19,11.92,53.59,97.95,Tanpa Adaptasi,1.5
6707,1997,India,'West Bengal',Vegetables,655.53,21.66,1.134,5,37.55,29.92,41.11,79.9,Rotasi Tanaman,8.63
6677,1997,India,'West Bengal',Wheat,400.65,4.82,2.3400000000000003,4,96.44,20.22,89.03,43.2,Tanpa Adaptasi,-2.45
865,1997,India,Maharashtra,Cotton,1016.89,28.22,0.6930000000000001,10,80.7,31.91,7.26,67.28,Tanpa Adaptasi,-0.89
7521,1997,India,Maharashtra,Fruits,1852.47,27.6,2.277,3,72.59,26.01,4.16,84.62,Rotasi Tanaman,5.91
599,1997,India,Maharashtra,Wheat,,29.73,1.197,6,98.87,32.51,7.08,94.66,Rotasi Tanaman,25.12
2382,1997,India,Punjab,Corn,2548.41,13.68,1.99,0,44.59,25.9,54.7,75.45,Tanpa Adaptasi,12.89
742,1997,India,Punjab,Fruits,2062.57,27.27,2.727,9,66.11,36.81,57.34,51.19,Rotasi Tanaman,10.77
5766,1997,India,Punjab,Soybeans,1966.89,1.89,1.92,6,10.57,49.42,25.72,31.88,Pertanian Organik,19.89
5603,1997,India,Punjab,Vegetables,555.91,19.0,2.106,1,25.0,49.22,41.18,68.44,Tanaman Tahan Kekeringan,27.26
3535,1998,India,'Tamil Nadu',Cotton,1162.21,23.38,1.143,9,58.44,38.59,64.3,71.82,Rotasi Tanaman,26.31
5018,1998,India,'Tamil Nadu',Cotton,2118.05,3.33,2.82,3,13.16,3.07,35.22,44.14,Tanpa Adaptasi,23.28
7911,1998,India,'Tamil Nadu',Cotton,2335.32,12.81,2.66,0,15.29,37.6,26.33,70.41,Pertanian Organik,13.34
7037,1998,India,'Tamil Nadu',Rice,1282.29,25.18,2.052,4,97.19,4.02,93.85,58.95,Rotasi Tanaman,19.01
5472,1998,India,'West Bengal',Coffee,2990.84,26.89,2.817,9,28.2,47.11,71.79,32.57,Pertanian Organik,26.07
4238,1998,India,'West Bengal',Fruits,2510.93,10.83,2.76,2,71.24,42.17,42.05,64.3,Tanpa Adaptasi,25.67
1671,1998,India,'West Bengal',Rice,890.36,29.59,4.014,2,69.64,5.49,33.09,46.86,Manajemen Air,10.2
2067,1998,India,'West Bengal',Rice,2251.4,29.07,2.457,7,62.37,38.1,92.63,85.66,Tanpa Adaptasi,26.32
4576,1998,India,'West Bengal',Soybeans,2932.19,27.33,2.754,9,65.32,49.85,64.42,55.41,Manajemen Air,31.21
1974,1998,India,'West Bengal',Sugarcane,2822.58,2.11,0.97,2,17.14,37.97,19.23,34.49,Tanaman Tahan Kekeringan,31.15
4023,1998,India,Maharashtra,Barley,1160.73,8.24,2.08,1,65.27,3.06,5.47,61.85,Pertanian Organik,2.25
654,1998,India,Maharashtra,Soybeans,1840.5,29.06,2.457,7,17.87,15.77,34.56,56.78,Pertanian Organik,16.44
424,1998,India,Maharashtra,Sugarcane,1650.09,17.44,0.8280000000000001,9,15.6,29.87,0.46,88.71,Rotasi Tanaman,-3.47
676,1998,India,Maharashtra,Wheat,2666.98,23.06,1.62,7,27.45,21.39,22.11,85.97,Pertanian Organik,-4.68
2195,1998,India,Punjab,Barley,2799.83,23.12,1.098,0,64.3,42.75,17.93,77.55,Tanaman Tahan Kekeringan,28.23
1702,1998,India,Punjab,Soybeans,751.66,23.59,2.259,7,34.52,23.02,42.85,97.03,Tanaman Tahan Kekeringan,-4.29
6534,1998,India,Punjab,Soybeans,2264.76,9.45,3.93,1,72.78,49.17,25.78,98.81,Rotasi Tanaman,29.11
6557,1998,India,Punjab,Soybeans,1507.9,1.55,4.79,0,97.69,8.28,56.73,89.16,Pertanian Organik,12.14
1839,1998,India,Punjab,Sugarcane,1248.01,6.12,4.96,6,67.09,30.13,64.61,83.45,Pertanian Organik,19.92
4149,1998,India,Punjab,Sugarcane,2044.58,14.66,1.2,7,94.45,21.44,23.06,88.37,Pertanian Organik,7.95
7083,1998,India,Punjab,Sugarcane,689.7,8.01,3.22,10,40.5,29.23,5.94,97.76,Tanpa Adaptasi,16.81
3471,1998,India,Punjab,Vegetables,1399.78,2.42,1.94,8,10.11,9.22,67.27,50.58,Manajemen Air,21.91
3549,1998,India,Punjab,Wheat,2114.84,30.0,3.663,9,53.27,15.03,75.86,68.01,Manajemen Air,16.57
4195,1998,India,Punjab,Wheat,660.44,3.61,4.4,10,55.02,37.57,84.85,61.01,Tanaman Tahan Kekeringan,18.85
7278,1999,India,'Tamil Nadu',Coffee,1438.59,24.72,2.799,0,86.77,47.43,49.57,47.34,Pertanian Organik,30.47
2407,1999,India,'Tamil Nadu',Fruits,2631.52,9.51,0.93,3,75.8,47.41,31.76,88.09,Tanpa Adaptasi,6.79
6684,1999,India,'Tamil Nadu',Fruits,2469.16,18.25,,8,10.07,17.53,91.8,92.4,Pertanian Organik,24.88
475,1999,India,'Tamil Nadu',Rice,361.09,23.99,1.53,2,17.35,40.44,20.29,73.16,Rotasi Tanaman,-2.75
232,1999,India,'West Bengal',Barley,524.65,28.07,1.881,9,45.61,17.36,31.43,43.36,Rotasi Tanaman,27.04
1133,1999,India,'West Bengal',Coffee,547.38,25.91,3.006,5,44.12,27.72,4.45,79.82,Tanpa Adaptasi,12.49
