ID,Tahun,Nama_Negara,Wilayah,Jenis_Tanaman,Total_Curah_Hujan_mm,Emisi_CO2_JT_Ton,Hasil_Panen_Ton_per_HA,Kejadian_Cuaca_Ekstrim,Akses_Irigasi,Penggunaan_Pestisida_KG_per_HA,Penggunaan_Pupuk_KG_per_HA,Indeks_Kesehatan_Tanah,Strategi_Adaptasi,Suhu_Rata_Rata_C
1065,1995,Australia,'New South Wales',Rice,1576.74,15.96,3.735,4,60.95,4.49,93.15,63.03,Tanpa Adaptasi,15.78
3100,1995,Australia,'New South Wales',Rice,2324.59,28.58,3.924,2,83.14,32.29,27.24,66.51,Manajemen Air,17.88
7127,1995,Australia,'New South Wales',Rice,2578.06,18.16,1.845,8,76.15,5.62,56.4,45.16,Manajemen Air,27.91
5143,1995,Australia,'New South Wales',Soybeans,658.61,11.53,1.13,3,94.55,2.8,28.49,63.7,Pertanian Organik,32.03
7878,1995,Australia,'New South Wales',Sugarcane,2155.85,7.34,3.59,3,26.54,36.21,80.3,68.21,Manajemen Air,26.09
1777,1995,Australia,'New South Wales',Vegetables,379.78,10.64,,3,88.19,10.69,68.48,37.03,Pertanian Organik,8.39
3901,1995,Australia,'New South Wales',Wheat,2534.33,29.57,0.54,8,85.65,8.13,7.87,82.68,Tanpa Adaptasi,-4.2
1694,1995,Australia,'Western Australia',Coffee,2870.11,26.47,2.079,7,77.52,24.6,88.25,67.31,Manajemen Air,16.91
4016,1995,Australia,'Western Australia',Cotton,1344.48,14.88,,7,17.05,41.0,57.29,94.27,Rotasi Tanaman,23.49
7760,1995,Australia,'Western Australia',Cotton,552.26,18.49,3.645,5,44.46,20.77,21.75,46.1,Rotasi Tanaman,16.53
4827,1995,Australia,'Western Australia',Sugarcane,1020.6,11.82,4.2,10,62.72,21.11,53.91,44.59,Tanaman Tahan Kekeringan,17.8
6848,1995,Australia,'Western Australia',Vegetables,2982.6,10.02,1.47,6,65.36,45.88,34.36,89.53,Manajemen Air,30.99
4744,1995,Australia,Queensland,Rice,1285.69,23.64,2.646,10,27.17,13.02,34.53,38.93,Pertanian Organik,6.55
4926,1995,Australia,Queensland,Sugarcane,1844.52,15.36,3.366,1,93.36,8.07,32.19,67.27,Tanpa Adaptasi,25.6
6983,1995,Australia,Victoria,Corn,2788.48,29.01,1.773,7,11.18,14.14,19.04,63.78,Manajemen Air,34.78
1398,1995,Australia,Victoria,Fruits,2761.06,5.96,2.08,1,81.89,35.42,30.9,76.68,Pertanian Organik,31.16
7805,1995,Australia,Victoria,Vegetables,938.55,16.8,1.278,0,19.15,0.32,73.79,46.4,Pertanian Organik,31.67
2705,1995,Australia,Victoria,Wheat,2732.52,12.75,0.64,3,88.12,42.27,73.32,85.94,Pertanian Organik,-3.21
4335,1995,Australia,Victoria,Wheat,845.64,14.72,0.9,4,49.99,13.37,2.11,66.55,Tanpa Adaptasi,22.97
5333,1995,Australia,Victoria,Wheat,506.31,6.02,0.58,9,,28.2,37.65,90.05,Pertanian Organik,3.97
3113,1995,Australia,Victoria,,1040.99,26.49,0.873,5,70.49,41.89,55.83,61.53,Manajemen Air,-4.29
2745,1996,Australia,'New South Wales',Barley,2316.82,24.72,2.349,9,91.08,16.45,59.01,69.34,Tanpa Adaptasi,27.99
5430,1996,Australia,'New South Wales',Barley,1981.35,28.0,3.321,6,93.67,44.15,56.73,58.41,Pertanian Organik,22.67
3583,1996,Australia,'New South Wales',Fruits,909.11,26.53,3.5370000000000004,8,75.11,23.0,57.15,71.92,Manajemen Air,23.39
5129,1996,Australia,'New South Wales',Soybeans,2716.7,22.34,2.466,0,93.32,3.0,68.3,34.95,Pertanian Organik,6.07
4665,1996,Australia,'New South Wales',Vegetables,2016.39,28.08,1.341,9,38.76,44.59,48.78,72.44,Manajemen Air,-3.59
2273,1996,Australia,'Western Australia',Barley,1074.13,21.61,2.205,2,47.84,41.39,39.7,98.34,Pertanian Organik,3.91
4089,1996,Australia,'Western Australia',Cotton,1065.4,25.42,2.115,2,75.67,21.34,41.51,67.99,Rotasi Tanaman,13.64
5777,1996,Australia,'Western Australia',Fruits,1947.44,3.91,1.14,6,53.43,16.42,39.29,99.01,Rotasi Tanaman,-1.85
4379,1996,Australia,'Western Australia',Sugarcane,2765.15,14.43,2.16,0,74.25,39.84,42.36,57.56,Rotasi Tanaman,14.84
5978,1996,Australia,'Western Australia',Sugarcane,2666.05,5.35,4.53,0,47.23,32.46,4.06,46.34,Tanaman Tahan Kekeringan,19.49
6538,1996,Australia,'Western Australia',Vegetables,659.29,13.96,,4,30.35,28.54,73.1,95.27,Tanaman Tahan Kekeringan,22.37
1543,1996,Australia,Queensland,Coffee,300.06,12.38,1.152,10,18.03,36.73,79.62,31.92,Manajemen Air,25.85
1104,1996,Australia,Queensland,Cotton,1442.06,29.91,4.329,8,75.35,40.61,30.28,95.58,Manajemen Air,18.86
7831,1996,Australia,Queensland,Fruits,1629.76,14.12,2.23,8,49.33,3.94,53.05,74.08,Manajemen Air,20.72
7845,1996,Australia,Queensland,Fruits,1700.41,15.75,1.197,0,78.63,40.66,39.72,44.91,Manajemen Air,4.95
769,1996,Australia,Queensland,Soybeans,2520.69,4.01,3.57,2,81.91,27.32,26.93,51.91,Tanpa Adaptasi,33.72
2063,1996,Australia,Queensland,Soybeans,1055.06,6.06,2.64,5,66.87,42.23,90.98,51.63,Pertanian Organik,17.51
7287,1996,Australia,Queensland,Soybeans,1486.3,11.59,4.94,5,61.09,38.11,49.49,45.73,Manajemen Air,15.9
1696,1996,Australia,Queensland,Vegetables,586.91,2.45,2.11,1,,30.54,24.69,47.6,Rotasi Tanaman,0.08
7475,1996,Australia,Queensland,,,24.03,1.7009999999999998,0,54.1,6.8,14.96,98.64,Tanpa Adaptasi,31.5
13,1996,Australia,Victoria,Coffee,1300.08,11.78,3.3,1,78.33,14.84,76.15,77.12,Rotasi Tanaman,28.38
7506,1996,Australia,Victoria,Cotton,1585.57,29.9,1.269,8,34.79,0.59,18.3,64.48,Tanaman Tahan Kekeringan,22.51
1272,1996,Australia,Victoria,Fruits,1628.67,18.3,1.593,3,72.43,39.42,86.1,50.77,Manajemen Air,-1.37
2963,1996,Australia,Victoria,Fruits,256.45,15.44,1.107,10,88.81,38.78,68.05,88.59,Pertanian Organik,29.04
414,1996,Australia,Victoria,Rice,2472.31,12.82,1.35,7,37.68,11.43,73.07,98.78,Rotasi Tanaman,4.73
7599,1996,Australia,Victoria,Sugarcane,2496.18,15.58,2.538,10,70.05,34.51,11.89,32.1,Tanpa Adaptasi,-4.47
888,1996,Australia,Victoria,Wheat,1154.13,28.25,0.684,10,21.21,39.59,77.63,90.7,Pertanian Organik,-3.74
7029,1997,Australia,'New South Wales',Barley,2630.71,28.43,2.178,0,78.01,29.51,20.59,93.51,Tanaman Tahan Kekeringan,10.3
2431,1997,Australia,'New South Wales',Wheat,568.79,7.7,1.02,4,,1.29,46.41,91.5,Tanaman Tahan Kekeringan,-3.14
736,1997,Australia,'Western Australia',Barley,2814.33,8.53,1.87,9,90.18,35.55,60.68,50.03,Rotasi Tanaman,14.62
7340,1997,Australia,'Western Australia',Barley,500.73,2.96,1.74,9,58.86,25.33,48.25,37.55,Rotasi Tanaman,28.41
5834,1997,Australia,'Western Australia',Coffee,768.06,10.92,1.68,9,80.44,24.25,81.45,64.15,Rotasi Tanaman,28.59
7589,1997,Australia,'Western Australia',Cotton,1888.14,17.81,3.825,4,44.54,38.1,63.53,46.41,Pertanian Organik,19.75
564,1997,Australia,Queensland,Coffee,1072.23,0.5,1.25,2,29.76,40.39,95.44,96.47,Rotasi Tanaman,6.27
1302,1997,Australia,Queensland,Coffee,1384.72,13.56,0.57,2,72.3,44.89,86.41,80.2,Pertanian Organik,2.9
7330,1997,Australia,Queensland,Fruits,1573.77,6.98,3.62,1,12.44,46.85,97.23,38.71,Pertanian Organik,30.08
3924,1997,Australia,Victoria,Coffee,1030.95,17.27,1.314,5,27.95,16.0,36.97,63.56,Tanaman Tahan Kekeringan,8.04
3935,1997,Australia,Victoria,Coffee,2923.12,19.52,1.026,0,75.07,3.61,67.01,82.58,Pertanian Organik,21.34
4206,1997,Australia,Victoria,Corn,1454.52,24.33,3.195,8,41.33,41.78,91.13,40.55,Pertanian Organik,32.29
5243,1997,Australia,Victoria,Fruits,359.42,26.07,3.042,6,86.51,11.37,26.78,53.54,Manajemen Air,32.65
1608,1997,Australia,Victoria,Rice,2269.49,19.63,2.718,4,48.72,29.48,89.23,41.41,Tanpa Adaptasi,14.85
2792,1997,Australia,Victoria,Rice,,28.83,1.089,10,95.84,18.75,37.2,69.77,Tanpa Adaptasi,8.54
4757,1997,Australia,Victoria,Soybeans,1227.89,0.65,3.0,7,94.54,42.55,55.33,30.53,Tanpa Adaptasi,16.51
4919,1997,Australia,Victoria,Sugarcane,800.09,2.02,1.9,4,11.26,10.83,81.59,70.84,Tanaman Tahan Kekeringan,19.97
6850,1997,Australia,Victoria,Sugarcane,1467.99,22.71,1.386,10,22.84,7.56,66.48,95.78,Tanaman Tahan Kekeringan,34.75
2527,1997,Australia,Victoria,Wheat,1037.9,19.09,0.7290000000000001,0,78.77,30.81,76.55,32.5,Rotasi Tanaman,28.67
5296,1998,Australia,'New South Wales',Barley,1088.03,1.68,2.64,2,13.33,31.78,51.12,49.39,Manajemen Air,-0.1
3749,1998,Australia,'New South Wales',Corn,2183.6,22.36,3.789,1,79.52,46.07,9.08,77.58,Rotasi Tanaman,12.0
2503,1998,Australia,'New South Wales',Rice,1763.85,17.2,0.981,8,17.08,48.65,80.73,92.03,Tanpa Adaptasi,3.99
7198,1998,Australia,'New South Wales',Vegetables,1121.74,28.97,2.592,9,24.18,14.82,55.74,92.28,Tanaman Tahan Kekeringan,29.92
2088,1998,Australia,'New South Wales',Wheat,1645.96,24.08,3.492,0,80.28,39.58,27.02,84.54,Pertanian Organik,20.74
6696,1998,Australia,'New South Wales',Wheat,2088.23,30.0,1.89,0,61.26,17.85,9.72,62.41,Tanpa Adaptasi,24.81
6363,1998,Australia,'Western Australia',Cotton,1934.58,10.35,3.14,6,82.03,11.23,77.04,32.62,Manajemen Air,24.23
7958,1998,Australia,'Western Australia',Fruits,1879.32,17.81,2.979,4,42.48,14.54,37.33,59.94,Rotasi Tanaman,27.29
457,1998,Australia,'Western Australia',Sugarcane,2578.75,28.52,1.719,3,75.43,45.78,30.24,54.38,Pertanian Organik,-1.79
5466,1998,Australia,'Western Australia',,448.22,17.99,1.962,10,99.23,6.0,61.05,73.79,Rotasi Tanaman,3.37
6410,1998,Australia,Queensland,Barley,454.15,1.18,2.25,6,82.3,11.26,54.22,72.42,Manajemen Air,1.0
1383,1998,Australia,Queensland,Coffee,361.45,26.86,1.476,3,36.54,40.71,80.12,41.53,Tanpa Adaptasi,-4.14
5898,1998,Australia,Queensland,Coffee,1531.63,27.77,2.8080000000000003,2,46.29,33.86,17.93,82.22,Pertanian Organik,29.26
7592,1998,Australia,Queensland,Corn,781.28,12.82,0.84,9,90.89,48.23,10.47,89.13,Tanaman Tahan Kekeringan,8.27
2071,1998,Australia,Queensland,Wheat,1119.75,15.83,2.574,10,40.22,37.77,1.48,44.89,Tanpa Adaptasi,16.47
